velocity_x_actual,speedx,speedy,steeringangle,z_orientation,z,x,y,w
0.800932, 0.800932, 0.000000, -0.970734,0.991842, 0.991842, 0.000000, 0.000000, -0.127472
0.814452, 0.814452, 0.000000, -0.987120,0.993062, 0.993062, 0.000000, 0.000000, -0.117589
0.822611, 0.822611, 0.000000, -0.997009,0.993980, 0.993980, 0.000000, 0.000000, -0.109566
0.830536, 0.830536, 0.000000, -1.006614,0.995012, 0.995012, 0.000000, 0.000000, -0.099752
0.841026, 0.841026, 0.000000, -1.019328,0.996170, 0.996170, 0.000000, 0.000000, -0.087440
0.853380, 0.853380, 0.000000, -1.034301,0.997012, 0.997012, 0.000000, 0.000000, -0.077249
0.863636, 0.863636, 0.000000, -1.033463,0.997756, 0.997756, 0.000000, 0.000000, -0.066958
0.852914, 0.852914, 0.000000, -0.916761,0.998344, 0.998344, 0.000000, 0.000000, -0.057519
0.867133, 0.867133, 0.000000, -0.932044,0.998706, 0.998706, 0.000000, 0.000000, -0.050856
0.875991, 0.875991, 0.000000, -0.901945,0.999125, 0.999125, 0.000000, 0.000000, -0.041823
0.878555, 0.878555, 0.000000, -0.904585,0.999469, 0.999469, 0.000000, 0.000000, -0.032571
0.879720, 0.879720, 0.000000, -0.905785,0.999739, 0.999739, 0.000000, 0.000000, -0.022847
0.870862, 0.870862, 0.000000, -0.766983,0.999902, 0.999902, 0.000000, 0.000000, -0.013993
0.875758, 0.875758, 0.000000, -0.771295,0.999966, 0.999966, 0.000000, 0.000000, -0.008242
0.868065, 0.868065, 0.000000, -0.764520,0.999999, 0.999999, 0.000000, 0.000000, 0.001317
0.875291, 0.875291, 0.000000, -0.770884,0.999959, 0.999959, 0.000000, 0.000000, 0.009037
0.878555, 0.878555, 0.000000, -0.773758,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.875758, 0.875758, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.841492, 0.841492, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.791142, 0.791142, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.778788, 0.778788, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.684848, 0.684848, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.575058, 0.575058, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.511888, 0.511888, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.453147, 0.453147, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.385548, 0.385548, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.358974, 0.358974, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.296970, 0.296970, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.273427, 0.273427, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.222378, 0.222378, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.194172, 0.194172, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.171096, 0.171096, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.125874, 0.125874, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.116550, 0.116550, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.086480, 0.086480, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.066900, 0.066900, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.061072, 0.061072, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.068065, -0.068065, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.070396, -0.070396, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.072494, -0.072494, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.076923, -0.076923, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.216550, -0.216550, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.301166, -0.301166, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.353380, -0.353380, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.399301, -0.399301, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.451981, -0.451981, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.478089, -0.478089, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.498834, -0.498834, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.519814, -0.519814, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.546620, -0.546620, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.578788, -0.578788, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.602098, -0.602098, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.658741, -0.658741, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.626107, -0.626107, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.710956, -0.710956, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.755012, -0.755012, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.703730, -0.703730, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.589277, -0.589277, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.846620, -0.846620, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.766667, -0.766667, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.871329, -0.871329, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.817016, -0.817016, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.884149, -0.884149, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.844289, -0.844289, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.887646, -0.887646, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.866667, -0.866667, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.867366, -0.867366, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.840793, -0.840793, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.844289, -0.844289, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.824009, -0.824009, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.818182, -0.818182, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.810723, -0.810723, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.793473, -0.793473, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.806294, -0.806294, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.798368, -0.798368, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.802331, -0.802331, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.793007, -0.793007, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.782984, -0.782984, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.775991, -0.775991, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.769464, -0.769464, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.759441, -0.759441, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.751049, -0.751049, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.748485, -0.748485, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.731702, -0.731702, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.720979, -0.720979, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.710256, -0.710256, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.699301, -0.699301, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.688345, -0.688345, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.673193, -0.673193, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.658741, -0.658741, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.644755, -0.644755, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.630769, -0.630769, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.614685, -0.614685, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.600466, -0.600466, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.585315, -0.585315, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.571329, -0.571329, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.556410, -0.556410, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.541958, -0.541958, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.528205, -0.528205, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.510956, -0.510956, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.495338, -0.495338, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.479953, -0.479953, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.464103, -0.464103, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.451981, -0.451981, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.433800, -0.433800, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.419347, -0.419347, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.403497, -0.403497, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.386480, -0.386480, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.394406, -0.394406, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.444755, -0.444755, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.448019, -0.448019, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.405361, -0.405361, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.340093, -0.340093, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.304429, -0.304429, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.253846, -0.253846, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.204429, -0.204429, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.170629, -0.170629, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.250117, -0.250117, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.272261, -0.272261, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.237063, -0.237063, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.222378, -0.222378, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.203030, -0.203030, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.236364, -0.236364, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.221678, -0.221678, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.186946, -0.186946, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.180186, -0.180186, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.162704, -0.162704, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.188578, -0.188578, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.168298, -0.168298, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.140093, -0.140093, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.118415, -0.118415, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.100466, -0.100466, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.086713, -0.086713, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.075991, -0.075991, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.067133, -0.067133, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.061072, -0.061072, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.054779, -0.054779, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.050117, -0.050117, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
0.000000, 0.000000, 0.000000, -0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.065967, -0.065967, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.142890, -0.142890, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.155944, -0.155944, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.191142, -0.191142, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.175291, -0.175291, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.368998, -0.368998, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.350350, -0.350350, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.363403, -0.363403, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.387179, -0.387179, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.393007, -0.393007, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.443357, -0.443357, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.528904, -0.528904, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
-0.586014, -0.586014, 0.000000, 0.000000,0.999856, 0.999856, 0.000000, 0.000000, 0.016963
