MC,CI,DC,RPM,ED,ER,VI,velocity_x_theoretical
20.870000, 0.840000, -0.049000, -1067.000000,0.498500, 0.001600, 11.800000, -0.207442
17.510000, 0.610000, -0.049000, -1024.000000,0.498600, 0.001600, 11.700000, -0.199082
37.740000, 3.670000, -0.080000, -1391.000000,0.498800, 0.001600, 11.700000, -0.270433
25.820000, 1.350000, -0.062000, -1430.000000,0.498900, 0.001600, 11.600000, -0.278015
16.930000, 0.760000, -0.081000, -1362.000000,0.498900, 0.001600, 11.700000, -0.264795
9.890000, 0.450000, -0.036000, -1479.000000,0.499000, 0.001600, 11.800000, -0.287542
14.400000, 0.650000, -0.029000, -1591.000000,0.499000, 0.001600, 11.700000, -0.309317
15.180000, 0.870000, -0.083000, -1648.000000,0.499100, 0.001600, 11.700000, -0.320398
10.390000, 0.410000, -0.056000, -1663.000000,0.499100, 0.001600, 11.700000, -0.323315
9.560000, 0.420000, -0.033000, -1765.000000,0.499200, 0.001600, 11.700000, -0.343145
10.730000, 0.440000, -0.037000, -1839.000000,0.499200, 0.001600, 11.800000, -0.357532
8.680000, 0.330000, -0.055000, -1852.000000,0.499200, 0.001600, 11.600000, -0.360059
6.090000, 0.210000, -0.048000, -1878.000000,0.499200, 0.001600, 11.700000, -0.365114
7.180000, 0.270000, -0.033000, -1945.000000,0.499200, 0.001600, 11.700000, -0.378140
8.840000, 0.340000, -0.038000, -1995.000000,0.499300, 0.001600, 11.700000, -0.387861
7.890000, 0.290000, -0.051000, -1996.000000,0.499300, 0.001600, 11.700000, -0.388055
7.180000, 0.250000, -0.046000, -2011.000000,0.499300, 0.001600, 11.700000, -0.390971
13.860000, 0.900000, -0.102000, -2077.000000,0.499300, 0.001600, 11.700000, -0.403803
15.540000, 0.820000, -0.063000, -2074.000000,0.499400, 0.001600, 11.700000, -0.403220
11.190000, 0.570000, -0.030000, -2149.000000,0.499500, 0.001600, 11.800000, -0.417801
13.310000, 0.640000, -0.045000, -2218.000000,0.499500, 0.001600, 11.800000, -0.431216
8.460000, 0.350000, -0.066000, -2161.000000,0.499500, 0.001600, 11.700000, -0.420134
5.210000, 0.210000, -0.038000, -2220.000000,0.499500, 0.001600, 11.700000, -0.431604
8.800000, 0.380000, -0.036000, -2302.000000,0.499600, 0.001600, 11.800000, -0.447547
7.150000, 0.280000, -0.059000, -2266.000000,0.499600, 0.001600, 11.700000, -0.440548
3.850000, 0.140000, -0.036000, -2305.000000,0.499600, 0.001600, 11.800000, -0.448130
7.640000, 0.320000, -0.036000, -2376.000000,0.499600, 0.001600, 11.800000, -0.461933
2.290000, 0.050000, -0.025000, -2251.000000,0.499600, 0.001600, 11.800000, -0.437631
7.660000, 0.310000, -0.043000, -2298.000000,0.499600, 0.001600, 11.700000, -0.446769
1.200000, 0.020000, -0.026000, -2353.000000,0.499600, 0.001600, 11.800000, -0.457462
5.730000, 0.210000, -0.041000, -2357.000000,0.499600, 0.001600, 11.800000, -0.458240
3.410000, 0.110000, -0.045000, -2338.000000,0.499700, 0.001600, 11.800000, -0.454546
4.550000, 0.160000, -0.038000, -2352.000000,0.499700, 0.001600, 11.700000, -0.457267
3.570000, 0.110000, -0.046000, -2270.000000,0.499700, 0.001600, 11.800000, -0.441325
4.240000, 0.150000, -0.028000, -2312.000000,0.499700, 0.001600, 11.700000, -0.449491
5.510000, 0.190000, -0.044000, -2293.000000,0.499700, 0.001600, 11.700000, -0.445797
3.420000, 0.110000, -0.040000, -2290.000000,0.499700, 0.001600, 11.700000, -0.445214
4.460000, 0.140000, -0.035000, -2297.000000,0.499700, 0.001600, 11.800000, -0.446575
2.110000, 0.060000, -0.039000, -2194.000000,0.499700, 0.001600, 11.600000, -0.426550
4.920000, 0.160000, -0.031000, -2229.000000,0.499700, 0.001600, 11.800000, -0.433354
2.260000, 0.060000, -0.037000, -2207.000000,0.499700, 0.001600, 11.700000, -0.429077
3.370000, 0.100000, -0.036000, -2208.000000,0.499700, 0.001600, 11.700000, -0.429271
4.320000, 0.130000, -0.039000, -2186.000000,0.499700, 0.001600, 11.800000, -0.424994
5.190000, 0.160000, -0.040000, -2163.000000,0.499800, 0.001600, 11.700000, -0.420523
6.140000, 0.200000, -0.038000, -2143.000000,0.499800, 0.001600, 11.700000, -0.416634
6.970000, 0.230000, -0.040000, -2120.000000,0.499800, 0.001600, 11.700000, -0.412163
6.990000, 0.230000, -0.041000, -2096.000000,0.499800, 0.001600, 11.800000, -0.407497
6.760000, 0.220000, -0.040000, -2077.000000,0.499800, 0.001600, 11.700000, -0.403803
21.600000, 1.930000, -0.007000, -2282.000000,0.499900, 0.001600, 11.700000, -0.443658
18.040000, 0.950000, -0.071000, -2219.000000,0.500000, 0.001600, 11.800000, -0.431410
6.470000, 0.210000, -0.044000, -2148.000000,0.500000, 0.001600, 11.700000, -0.417606
17.900000, 1.080000, -0.049000, -2328.000000,0.500100, 0.001600, 11.800000, -0.452601
9.210000, 0.350000, -0.063000, -2150.000000,0.500100, 0.001600, 11.800000, -0.417995
23.570000, 2.430000, -0.159000, -2475.000000,0.500200, 0.001600, 11.700000, -0.481181
20.910000, 1.410000, -0.082000, -2429.000000,0.500300, 0.001600, 11.600000, -0.472237
24.380000, 2.310000, -0.018000, -2798.000000,0.500500, 0.001600, 11.800000, -0.543977
19.050000, 1.230000, -0.070000, -2780.000000,0.500600, 0.001600, 11.700000, -0.540478
10.820000, 0.530000, -0.081000, -2675.000000,0.500600, 0.001600, 11.700000, -0.520064
40.300000, 6.070000, -0.183000, -3278.000000,0.501000, 0.001600, 11.400000, -0.637297
59.010000, 9.120000, -0.211000, -3881.000000,0.501500, 0.001600, 11.500000, -0.754530
23.270000, 2.570000, -0.130000, -4220.000000,0.501800, 0.001600, 11.700000, -0.820437
11.960000, 1.070000, -0.073000, -4546.000000,0.501800, 0.001600, 11.700000, -0.883817
32.480000, 3.590000, -0.075000, -4699.000000,0.502100, 0.001600, 11.700000, -0.913563
46.880000, 7.100000, -0.202000, -4996.000000,0.502500, 0.001600, 11.500000, -0.971304
41.430000, 5.340000, -0.141000, -5300.000000,0.502900, 0.001600, 11.800000, -1.030407
13.720000, 1.330000, -0.138000, -5489.000000,0.502900, 0.001600, 11.600000, -1.067152
20.600000, 2.100000, -0.142000, -5597.000000,0.503100, 0.001600, 11.700000, -1.088149
30.780000, 3.460000, -0.136000, -5668.000000,0.503300, 0.001600, 11.600000, -1.101952
24.840000, 2.850000, -0.060000, -5699.000000,0.503500, 0.001600, 11.600000, -1.107979
23.000000, 2.750000, -0.082000, -5970.000000,0.503700, 0.001600, 11.700000, -1.160666
21.530000, 2.430000, -0.130000, -6030.000000,0.503800, 0.001600, 11.700000, -1.172331
16.250000, 1.690000, -0.153000, -6054.000000,0.503900, 0.001600, 11.700000, -1.176997
15.330000, 1.540000, -0.141000, -6116.000000,0.504000, 0.001600, 11.600000, -1.189051
18.720000, 1.980000, -0.118000, -6189.000000,0.504200, 0.001600, 11.600000, -1.203243
11.210000, 1.080000, -0.096000, -6180.000000,0.504200, 0.001600, 11.700000, -1.201493
12.780000, 1.260000, -0.077000, -6339.000000,0.504300, 0.001600, 11.700000, -1.232406
13.910000, 1.370000, -0.107000, -6396.000000,0.504400, 0.001600, 11.800000, -1.243487
12.960000, 1.230000, -0.122000, -6404.000000,0.504500, 0.001600, 11.700000, -1.245043
13.430000, 1.250000, -0.120000, -6421.000000,0.504500, 0.001600, 11.600000, -1.248348
11.530000, 1.050000, -0.072000, -6467.000000,0.504600, 0.001600, 11.800000, -1.257291
-5.280000, 0.000000, 0.000000, -6064.000000,0.504700, 0.001600, 11.700000, -1.178941
-19.330000, 0.000000, 0.000000, -5488.000000,0.504700, 0.001600, 11.700000, -1.066957
-28.640000, 0.000000, 0.000000, -5203.000000,0.504700, 0.001600, 11.700000, -1.011549
-22.500000, 0.000000, 0.000000, -4835.000000,0.504700, 0.001600, 11.700000, -0.940003
-20.280000, 0.000000, 0.000000, -4485.000000,0.504700, 0.001600, 11.600000, -0.871958
-13.670000, 0.000000, 0.000000, -4017.000000,0.504700, 0.001600, 11.800000, -0.780971
-3.490000, 0.000000, 0.000000, -3376.000000,0.504700, 0.001600, 11.600000, -0.656350
-0.170000, 0.000000, 0.000000, -2804.000000,0.504700, 0.001600, 11.700000, -0.545144
0.100000, 0.000000, 0.000000, -2318.000000,0.504700, 0.001600, 11.700000, -0.450657
0.190000, 0.000000, 0.000000, -1939.000000,0.504700, 0.001600, 11.800000, -0.376973
0.710000, 0.000000, 0.000000, -1595.000000,0.504700, 0.001600, 11.700000, -0.310094
3.380000, 0.000000, 0.000000, -1296.000000,0.504700, 0.001600, 11.800000, -0.251964
-0.520000, 0.000000, 0.000000, -1108.000000,0.504700, 0.001600, 11.800000, -0.215413
3.130000, 0.000000, 0.000000, -861.000000,0.504700, 0.001600, 11.800000, -0.167393
-0.850000, 0.000000, 0.000000, -752.000000,0.504700, 0.001600, 11.700000, -0.146201
-0.390000, 0.000000, 0.000000, -671.000000,0.504700, 0.001600, 11.700000, -0.130453
1.830000, 0.000000, 0.000000, -546.000000,0.504700, 0.001600, 11.700000, -0.106151
1.400000, 0.000000, 0.000000, -456.000000,0.504700, 0.001600, 11.700000, -0.088654
0.290000, 0.000000, 0.000000, -403.000000,0.504700, 0.001600, 11.700000, -0.078350
-1.510000, 0.000000, 0.000000, -389.000000,0.504700, 0.001600, 11.800000, -0.075628
-0.560000, 0.000000, 0.000000, -365.000000,0.504700, 0.001600, 11.700000, -0.070962
-0.290000, 0.000000, 0.000000, -338.000000,0.504700, 0.001600, 11.700000, -0.065713
-0.260000, 0.000000, 0.000000, -317.000000,0.504700, 0.001600, 11.800000, -0.061630
-0.310000, 0.000000, 0.000000, -304.000000,0.504700, 0.001600, 11.700000, -0.059103
-0.240000, 0.000000, -0.001000, -286.000000,0.504700, 0.001600, 11.800000, -0.055603
0.020000, 0.000000, -0.001000, -249.000000,0.504700, 0.001600, 11.600000, -0.048410
-0.010000, 0.000000, 0.000000, -213.000000,0.504700, 0.001600, 11.700000, -0.041411
-0.010000, 0.000000, 0.000000, -182.000000,0.504700, 0.001600, 11.700000, -0.035384
-0.020000, 0.000000, -0.001000, -155.000000,0.504700, 0.001600, 11.700000, -0.030135
0.000000, 0.000000, -0.001000, -132.000000,0.504700, 0.001600, 11.700000, -0.025663
-0.010000, 0.000000, 0.000000, -112.000000,0.504700, 0.001600, 11.800000, -0.021775
-0.010000, 0.000000, -0.001000, -96.000000,0.504700, 0.001600, 11.700000, -0.018664
0.000000, 0.000000, -0.001000, -83.000000,0.504700, 0.001600, 11.700000, -0.016137
0.000000, 0.000000, -0.001000, -71.000000,0.504700, 0.001600, 11.800000, -0.013804
-0.010000, 0.000000, -0.001000, -61.000000,0.504700, 0.001600, 11.700000, -0.011859
0.000000, 0.000000, -0.001000, -52.000000,0.504700, 0.001600, 11.800000, -0.010110
0.000000, 0.000000, -0.001000, -44.000000,0.504700, 0.001600, 11.700000, -0.008554
0.000000, 0.000000, -0.001000, -38.000000,0.504700, 0.001600, 11.700000, -0.007388
0.000000, 0.000000, -0.001000, -32.000000,0.504700, 0.001600, 11.700000, -0.006221
0.000000, 0.000000, -0.001000, -27.000000,0.504700, 0.001600, 11.700000, -0.005249
0.000000, 0.000000, -0.001000, -23.000000,0.504700, 0.001600, 11.700000, -0.004472
2.700000, 0.220000, 0.087000, -6.000000,0.504700, 0.001600, 11.600000, -0.001166
49.530000, 3.680000, 0.044000, 509.000000,0.504900, 0.001600, 11.700000, 0.098958
11.420000, 0.500000, 0.063000, 749.000000,0.504900, 0.001600, 11.700000, 0.145618
37.310000, 2.510000, 0.099000, 764.000000,0.505100, 0.001600, 11.600000, 0.148534
47.670000, 3.370000, 0.092000, 691.000000,0.505300, 0.001600, 11.700000, 0.134342
43.740000, 3.330000, 0.014000, 1132.000000,0.505500, 0.001600, 11.700000, 0.220079
37.230000, 3.010000, 0.119000, 1128.000000,0.505700, 0.001600, 11.500000, 0.219302
40.550000, 3.110000, 0.127000, 1179.000000,0.505800, 0.001600, 11.500000, 0.229217
37.690000, 2.770000, 0.109000, 1256.000000,0.506000, 0.001600, 11.600000, 0.244187
41.060000, 3.380000, 0.120000, 1363.000000,0.506300, 0.001600, 11.600000, 0.264990
41.570000, 3.740000, 0.086000, 1528.000000,0.506500, 0.001600, 11.600000, 0.297068
29.530000, 2.430000, 0.039000, 1764.000000,0.506700, 0.001600, 11.700000, 0.342951
30.110000, 2.430000, 0.039000, 1992.000000,0.506800, 0.001600, 11.700000, 0.387278
30.100000, 2.370000, 0.084000, 2118.000000,0.506900, 0.001600, 11.600000, 0.411774
23.430000, 1.620000, 0.129000, 2084.000000,0.507100, 0.001600, 11.600000, 0.405164
18.130000, 1.240000, 0.085000, 2231.000000,0.507200, 0.001600, 11.600000, 0.433743
18.990000, 1.460000, 0.039000, 2460.000000,0.507300, 0.001600, 11.700000, 0.478264
22.140000, 1.670000, 0.047000, 2685.000000,0.507400, 0.001600, 11.700000, 0.522008
20.720000, 1.510000, 0.106000, 2694.000000,0.507500, 0.001600, 11.700000, 0.523758
9.860000, 0.490000, 0.069000, 2659.000000,0.507600, 0.001600, 11.800000, 0.516953
17.940000, 1.390000, 0.030000, 2942.000000,0.507700, 0.001600, 11.700000, 0.571973
17.960000, 1.260000, 0.084000, 2982.000000,0.507700, 0.001600, 11.700000, 0.579750
13.150000, 0.800000, 0.101000, 2961.000000,0.507800, 0.001600, 11.600000, 0.575667
9.910000, 0.610000, 0.059000, 3073.000000,0.507800, 0.001600, 11.800000, 0.597442
13.230000, 0.880000, 0.040000, 3229.000000,0.507900, 0.001600, 11.600000, 0.627771
1.120000, 0.020000, 0.020000, 2970.000000,0.507900, 0.001600, 11.800000, 0.577417
-0.050000, 0.000000, 0.017000, 2661.000000,0.507900, 0.001600, 11.600000, 0.517342
-1.710000, -0.040000, 0.050000, 2737.000000,0.507900, 0.001600, 11.800000, 0.532118
0.630000, 0.010000, 0.044000, 2943.000000,0.507900, 0.001600, 11.600000, 0.572168
6.210000, 0.000000, 0.000000, 2644.000000,0.507900, 0.001600, 11.700000, 0.514037
2.080000, 0.000000, 0.000000, 2159.000000,0.507900, 0.001600, 11.700000, 0.419745
14.750000, 0.000000, 0.000000, 2028.000000,0.507900, 0.001600, 11.700000, 0.394277
2.390000, 0.000000, 0.000000, 1681.000000,0.507900, 0.001600, 11.700000, 0.326814
9.320000, 0.000000, 0.000000, 1537.000000,0.507900, 0.001600, 11.700000, 0.298818
4.420000, 0.000000, 0.000000, 1292.000000,0.507900, 0.001600, 11.600000, 0.251186
7.250000, 0.000000, 0.000000, 1156.000000,0.507900, 0.001600, 11.800000, 0.224745
0.520000, 0.000000, 0.000000, 926.000000,0.507900, 0.001600, 11.700000, 0.180030
5.170000, 0.000000, 0.000000, 829.000000,0.507900, 0.001600, 11.700000, 0.161171
-1.820000, 0.000000, 0.000000, 595.000000,0.507900, 0.001600, 11.800000, 0.115678
5.060000, 0.000000, 0.000000, 556.000000,0.507900, 0.001600, 11.600000, 0.108096
-2.210000, 0.000000, 0.000000, 374.000000,0.507900, 0.001600, 11.800000, 0.072712
1.670000, 0.000000, 0.000000, 305.000000,0.507900, 0.001600, 11.800000, 0.059297
2.340000, 0.000000, 0.000000, 256.000000,0.507900, 0.001600, 11.700000, 0.049771
-2.280000, 0.000000, 0.000000, 130.000000,0.507900, 0.001600, 11.800000, 0.025274
1.720000, 0.000000, 0.000000, 90.000000,0.507900, 0.001600, 11.800000, 0.017497
1.600000, 0.000000, 0.000000, 71.000000,0.507900, 0.001600, 11.800000, 0.013804
1.130000, 0.000000, 0.000000, 44.000000,0.507900, 0.001600, 11.600000, 0.008554
0.960000, 0.000000, 0.000000, 12.000000,0.507900, 0.001600, 11.800000, 0.002333
0.030000, 0.000000, 0.000000, -28.000000,0.507900, 0.001600, 11.700000, -0.005444
9.360000, 0.890000, -0.107000, -102.000000,0.507900, 0.001600, 11.500000, -0.019830
60.500000, 6.060000, -0.125000, -648.000000,0.508300, 0.001600, 11.500000, -0.125982
60.810000, 6.050000, -0.129000, -981.000000,0.508700, 0.001600, 11.500000, -0.190723
38.840000, 4.640000, -0.082000, -1621.000000,0.509000, 0.001600, 11.700000, -0.315149
43.050000, 4.580000, -0.076000, -2021.000000,0.509300, 0.001600, 11.700000, -0.392916
41.110000, 4.480000, -0.118000, -2425.000000,0.509600, 0.001600, 11.600000, -0.471460
57.780000, 8.240000, -0.167000, -2959.000000,0.510100, 0.001600, 11.500000, -0.575278
52.740000, 7.290000, -0.126000, -3495.000000,0.510600, 0.001600, 11.600000, -0.679485
29.010000, 3.130000, -0.112000, -3979.000000,0.510800, 0.001600, 11.600000, -0.773583
32.490000, 3.640000, -0.131000, -4285.000000,0.511000, 0.001600, 11.600000, -0.833074
43.080000, 5.270000, -0.143000, -4495.000000,0.511400, 0.001600, 11.600000, -0.873902
43.740000, 5.460000, -0.146000, -4722.000000,0.511700, 0.001600, 11.600000, -0.918034
34.460000, 4.020000, -0.135000, -5006.000000,0.512000, 0.001600, 11.600000, -0.973249
29.850000, 3.340000, -0.142000, -5208.000000,0.512200, 0.001600, 11.600000, -1.012521
34.650000, 4.070000, -0.150000, -5362.000000,0.512500, 0.001600, 11.600000, -1.042461
35.850000, 4.290000, -0.149000, -5522.000000,0.512800, 0.001600, 11.600000, -1.073567
34.410000, 4.060000, -0.144000, -5641.000000,0.513000, 0.001600, 11.600000, -1.096703
6.150000, 0.400000, -0.033000, -5319.000000,0.513100, 0.001600, 11.700000, -1.034101
-0.560000, -0.010000, -0.040000, -4803.000000,0.513100, 0.001600, 11.800000, -0.933782
-1.940000, -0.080000, -0.076000, -4912.000000,0.513100, 0.001600, 11.700000, -0.954973
0.820000, 0.020000, -0.068000, -5084.000000,0.513100, 0.001600, 11.700000, -0.988413
-0.090000, -0.010000, -0.051000, -5086.000000,0.513100, 0.001600, 11.800000, -0.988802
-12.370000, 0.000000, 0.000000, -4572.000000,0.513100, 0.001600, 11.700000, -0.888872
-23.850000, 0.000000, 0.000000, -4369.000000,0.513100, 0.001600, 11.700000, -0.849405
-21.560000, 0.000000, 0.000000, -4137.000000,0.513100, 0.001600, 11.700000, -0.804301
-20.960000, 0.000000, 0.000000, -3935.000000,0.513100, 0.001600, 11.700000, -0.765029
-19.390000, 0.000000, 0.000000, -3730.000000,0.513100, 0.001600, 11.800000, -0.725173
-17.940000, 0.000000, 0.000000, -3525.000000,0.513100, 0.001600, 11.800000, -0.685318
-14.880000, 0.000000, 0.000000, -3204.000000,0.513100, 0.001600, 11.700000, -0.622910
-2.440000, 0.000000, 0.000000, -2693.000000,0.513100, 0.001600, 11.700000, -0.523563
-13.490000, 0.000000, 0.000000, -2555.000000,0.513100, 0.001600, 11.700000, -0.496734
-12.180000, 0.000000, 0.000000, -2396.000000,0.513100, 0.001600, 11.700000, -0.465822
1.460000, 0.000000, 0.000000, -1946.000000,0.513100, 0.001600, 11.700000, -0.378334
-10.080000, 0.000000, 0.000000, -1823.000000,0.513100, 0.001600, 11.800000, -0.354421
-7.570000, 0.000000, 0.000000, -1696.000000,0.513100, 0.001600, 11.800000, -0.329730
-1.750000, 0.000000, 0.000000, -1433.000000,0.513100, 0.001600, 11.700000, -0.278599
3.200000, 0.000000, 0.000000, -1161.000000,0.513100, 0.001600, 11.700000, -0.225717
-0.610000, 0.000000, 0.000000, -996.000000,0.513100, 0.001600, 11.700000, -0.193639
-1.630000, 0.000000, 0.000000, -889.000000,0.513100, 0.001600, 11.700000, -0.172836
-2.020000, 0.000000, 0.000000, -811.000000,0.513100, 0.001600, 11.700000, -0.157672
-0.260000, 0.000000, 0.000000, -704.000000,0.513100, 0.001600, 11.700000, -0.136869
-0.230000, 0.000000, 0.000000, -619.000000,0.513100, 0.001600, 11.700000, -0.120344
-0.190000, 0.000000, 0.000000, -544.000000,0.513100, 0.001600, 11.700000, -0.105763
-0.180000, 0.000000, 0.000000, -486.000000,0.513100, 0.001600, 11.700000, -0.094486
-0.120000, 0.000000, 0.000000, -432.000000,0.513100, 0.001600, 11.700000, -0.083988
0.280000, 0.000000, 0.000000, -388.000000,0.513100, 0.001600, 11.600000, -0.075434
0.220000, 0.000000, 0.000000, -351.000000,0.513100, 0.001600, 11.700000, -0.068240
0.070000, 0.000000, 0.001000, -281.000000,0.513100, 0.001600, 11.700000, -0.054631
0.050000, 0.000000, 0.001000, -217.000000,0.513100, 0.001600, 11.600000, -0.042188
0.030000, 0.000000, 0.001000, -167.000000,0.513100, 0.001600, 11.700000, -0.032468
0.030000, 0.000000, 0.001000, -125.000000,0.513100, 0.001600, 11.700000, -0.024302
0.030000, 0.000000, 0.001000, -93.000000,0.513100, 0.001600, 11.700000, -0.018081
0.030000, 0.000000, 0.001000, -68.000000,0.513100, 0.001600, 11.800000, -0.013220
0.030000, 0.000000, 0.001000, -48.000000,0.513100, 0.001600, 11.800000, -0.009332
0.030000, 0.000000, 0.001000, -33.000000,0.513100, 0.001600, 11.800000, -0.006416
0.030000, 0.000000, 0.001000, -23.000000,0.513100, 0.001600, 11.800000, -0.004472
5.080000, 0.120000, 0.025000, 11.000000,0.513100, 0.001600, 11.800000, 0.002139
16.840000, 1.000000, 0.015000, -85.000000,0.513100, 0.001600, 11.700000, -0.016525
0.380000, 0.000000, 0.001000, -21.000000,0.513100, 0.001600, 11.700000, -0.004083
8.490000, 0.220000, -0.009000, 188.000000,0.513200, 0.001600, 11.700000, 0.036550
12.830000, 0.420000, 0.014000, 270.000000,0.513200, 0.001600, 11.800000, 0.052492
22.470000, 1.330000, 0.016000, 239.000000,0.513300, 0.001600, 11.700000, 0.046466
30.250000, 2.320000, 0.090000, 239.000000,0.513400, 0.001600, 11.600000, 0.046466
32.710000, 2.310000, 0.024000, 331.000000,0.513600, 0.001600, 11.700000, 0.064352
11.720000, 0.380000, 0.029000, 361.000000,0.513600, 0.001600, 11.700000, 0.070184
13.960000, 0.420000, 0.038000, 477.000000,0.513600, 0.001600, 11.700000, 0.092737
1.400000, 0.020000, 0.020000, 797.000000,0.513600, 0.001600, 11.800000, 0.154950
7.020000, 0.360000, 0.091000, 752.000000,0.513600, 0.001600, 11.700000, 0.146201
41.190000, 3.220000, 0.069000, 660.000000,0.513900, 0.001600, 11.700000, 0.128315
35.860000, 2.650000, 0.033000, 766.000000,0.514000, 0.001600, 11.700000, 0.148923
26.820000, 1.230000, 0.055000, 736.000000,0.514100, 0.001600, 11.700000, 0.143090
22.890000, 0.970000, 0.048000, 762.000000,0.514200, 0.001600, 11.700000, 0.148145
24.350000, 0.990000, 0.053000, 702.000000,0.514200, 0.001600, 11.700000, 0.136480
38.390000, 2.320000, 0.009000, 864.000000,0.514400, 0.001600, 11.700000, 0.167976
33.410000, 2.630000, 0.100000, 613.000000,0.514500, 0.001600, 11.600000, 0.119177
17.640000, 0.750000, 0.015000, 901.000000,0.514600, 0.001600, 11.700000, 0.175169
8.160000, 0.260000, 0.046000, 976.000000,0.514600, 0.001600, 11.600000, 0.189750
1.840000, 0.040000, 0.021000, 1187.000000,0.514600, 0.001600, 11.700000, 0.230772
10.720000, 0.350000, 0.049000, 1050.000000,0.514600, 0.001600, 11.600000, 0.204137
27.190000, 1.200000, 0.042000, 976.000000,0.514700, 0.001600, 11.800000, 0.189750
19.210000, 0.860000, 0.041000, 1332.000000,0.514800, 0.001600, 11.800000, 0.258963
2.170000, 0.030000, 0.006000, 1411.000000,0.514800, 0.001600, 11.700000, 0.274322
22.390000, 1.070000, 0.093000, 1298.000000,0.514900, 0.001600, 11.600000, 0.252353
21.900000, 1.070000, 0.071000, 1240.000000,0.514900, 0.001600, 11.700000, 0.241076
23.140000, 1.080000, 0.052000, 1196.000000,0.515000, 0.001600, 11.800000, 0.232522
23.540000, 1.150000, 0.033000, 1209.000000,0.515100, 0.001600, 11.800000, 0.235049
20.850000, 0.870000, 0.050000, 1174.000000,0.515100, 0.001600, 11.700000, 0.228245
18.510000, 0.720000, 0.051000, 1160.000000,0.515200, 0.001600, 11.700000, 0.225523
26.630000, 1.790000, 0.032000, 1253.000000,0.515300, 0.001600, 11.800000, 0.243604
19.600000, 0.960000, 0.024000, 1327.000000,0.515400, 0.001600, 11.700000, 0.257991
14.840000, 0.570000, 0.060000, 1313.000000,0.515400, 0.001600, 11.800000, 0.255269
10.890000, 0.360000, 0.050000, 1313.000000,0.515400, 0.001600, 11.800000, 0.255269
10.360000, 0.460000, 0.020000, 1467.000000,0.515500, 0.001600, 11.800000, 0.285209
30.010000, 2.910000, 0.059000, 1764.000000,0.515700, 0.001600, 11.700000, 0.342951
15.120000, 0.650000, 0.078000, 1616.000000,0.515700, 0.001600, 11.700000, 0.314177
9.140000, 0.460000, 0.028000, 1755.000000,0.515700, 0.001600, 11.700000, 0.341201
12.830000, 0.580000, 0.035000, 1850.000000,0.515800, 0.001600, 11.800000, 0.359670
10.100000, 0.410000, 0.061000, 1826.000000,0.515800, 0.001600, 11.800000, 0.355004
10.230000, 0.520000, 0.075000, 1895.000000,0.515800, 0.001600, 11.700000, 0.368419
9.660000, 0.430000, 0.042000, 1945.000000,0.515900, 0.001600, 11.700000, 0.378140
12.330000, 0.600000, 0.032000, 2054.000000,0.515900, 0.001600, 11.700000, 0.399331
11.070000, 0.480000, 0.060000, 2034.000000,0.515900, 0.001600, 11.800000, 0.395443
6.690000, 0.250000, 0.054000, 2038.000000,0.515900, 0.001600, 11.700000, 0.396221
7.670000, 0.320000, 0.033000, 2099.000000,0.516000, 0.001600, 11.800000, 0.408080
9.350000, 0.380000, 0.040000, 2141.000000,0.516000, 0.001600, 11.600000, 0.416246
8.250000, 0.310000, 0.051000, 2135.000000,0.516000, 0.001600, 11.700000, 0.415079
7.270000, 0.270000, 0.048000, 2150.000000,0.516000, 0.001600, 11.700000, 0.417995
7.630000, 0.290000, 0.042000, 2183.000000,0.516000, 0.001600, 11.700000, 0.424411
8.550000, 0.330000, 0.046000, 2201.000000,0.516100, 0.001600, 11.700000, 0.427911
7.780000, 0.290000, 0.047000, 2205.000000,0.516100, 0.001600, 11.800000, 0.428688
7.160000, 0.260000, 0.045000, 2216.000000,0.516100, 0.001600, 11.700000, 0.430827
7.630000, 0.290000, 0.042000, 2232.000000,0.516100, 0.001600, 11.600000, 0.433937
7.730000, 0.290000, 0.047000, 2246.000000,0.516100, 0.001600, 11.800000, 0.436659
11.110000, 0.590000, 0.032000, 2350.000000,0.516200, 0.001600, 11.700000, 0.456879
11.550000, 0.530000, 0.055000, 2320.000000,0.516200, 0.001600, 11.800000, 0.451046
7.600000, 0.300000, 0.061000, 2276.000000,0.516200, 0.001600, 11.700000, 0.442492
7.420000, 0.320000, 0.041000, 2313.000000,0.516300, 0.001600, 11.700000, 0.449685
9.190000, 0.390000, 0.040000, 2344.000000,0.516300, 0.001600, 11.700000, 0.455712
8.160000, 0.320000, 0.042000, 2342.000000,0.516300, 0.001600, 11.600000, 0.455323
3.310000, 0.100000, 0.047000, 2246.000000,0.516300, 0.001600, 11.700000, 0.436659
6.210000, 0.250000, 0.030000, 2337.000000,0.516300, 0.001600, 11.800000, 0.454351
6.240000, 0.230000, 0.050000, 2310.000000,0.516300, 0.001600, 11.700000, 0.449102
3.790000, 0.120000, 0.045000, 2306.000000,0.516300, 0.001600, 11.800000, 0.448324
5.360000, 0.190000, 0.038000, 2326.000000,0.516400, 0.001600, 11.800000, 0.452213
9.430000, 0.500000, 0.026000, 2410.000000,0.516400, 0.001600, 11.800000, 0.468544
10.360000, 0.450000, 0.051000, 2383.000000,0.516400, 0.001600, 11.800000, 0.463294
7.250000, 0.280000, 0.057000, 2340.000000,0.516400, 0.001600, 11.700000, 0.454934
