roll,pitch,yaw,ax,ay,az,wx,wy,wz,x_q,y_q,z_q,w_q,roll_xi,pitch_yi,yaw_zi,velocity_y
3.262099, -2.692039, 130.367493, 0.047852,-0.054199, 1.040527, 0.000000, 0.061035, -0.244141, 0.033256, -0.015973,0.907321,-0.418817,-0.056934,-0.046985,-2.275342, -0.000000
3.062622, -2.730024, 130.384008, 0.048340,-0.050781, 1.041016, 0.061035, 0.000000, -0.305176, 0.032825, -0.014259,0.907404,-0.418732,-0.053453,-0.047648,-2.275630, -0.000000
2.939548, -2.775611, 130.394158, 0.051758,-0.050293, 1.040039, 0.671387, 0.549316, -0.183105, 0.032735, -0.013120,0.907452,-0.418673,-0.051305,-0.048444,-2.275807, -0.000000
2.835488, -2.809327, 130.405469, 0.028320,-0.037598, 1.041992, 0.427246, 0.244141, -0.427246, 0.032620, -0.012176,0.907501,-0.418604,-0.049489,-0.049032,-2.276005, -0.126735
3.061417, -2.828880, 130.426970, 0.055664,-0.208984, 1.003906, -2.563477, -1.953125, -1.708984, 0.033598, -0.013900,0.907552,-0.418362,-0.053432,-0.049373,-2.276380, -0.126695
3.018495, -2.798752, 130.451395, 0.080566,-0.100098, 0.969238, 1.647949, -1.770020, -0.427246, 0.033200, -0.013677,0.907649,-0.418191,-0.052683,-0.048847,-2.276806, -0.150063
2.874119, -2.835363, 130.455056, 0.098145,-0.052734, 0.991699, 1.770020, 0.427246, 0.732422, 0.032962, -0.012401,0.907676,-0.418193,-0.050163,-0.049486,-2.276870, -0.150055
2.861985, -2.904264, 130.484344, -0.002930,-0.354980, 0.834961, -3.784180, 1.647949, -3.295898, 0.033460, -0.012061,0.907776,-0.417944,-0.049951,-0.050689,-2.277382, -0.178533
2.985073, -2.815083, 130.555023, 0.017578,-0.075195, 1.136230, -0.488281, 0.305176, -3.112793, 0.033195, -0.013383,0.908030,-0.417375,-0.052099,-0.049132,-2.278615, -0.178345
2.864509, -2.779191, 130.612956, 0.042480,-0.006836, 0.968262, 5.737305, 0.244141, -2.197266, 0.032465, -0.012575,0.908258,-0.416960,-0.049995,-0.048506,-2.279626, -0.174121
2.630666, -2.834919, 130.659074, 0.093750,-0.005859, 1.023926, 1.342773, 2.868652, -2.441406, 0.032051, -0.010531,0.908443,-0.416645,-0.045914,-0.049479,-2.280431, -0.174001
2.885556, -2.735917, 130.763862, 0.010254,-0.114258, 1.098145, -3.662109, -1.647949, -3.662109, 0.032182, -0.012942,0.908808,-0.415770,-0.050362,-0.047751,-2.282260, -0.213275
2.779178, -2.719584, 130.847710, 0.038086,0.049805, 1.037109, 7.873535, 0.793457, -4.028320, 0.031658, -0.012181,0.909125,-0.415139,-0.048506,-0.047466,-2.283723, -0.216355
2.597119, -2.830508, 130.943387, 0.108398,0.038574, 1.059570, 0.244141, 2.502441, -6.103516, 0.031869, -0.010360,0.909478,-0.414400,-0.045328,-0.049402,-2.285393, -0.194210
2.898791, -2.807393, 131.158292, 0.062012,0.118164, 1.337402, -8.850098, 3.723145, -9.826660, 0.032752, -0.012900,0.910225,-0.412615,-0.050593,-0.048998,-2.289144, -0.236925
3.212935, -2.916985, 131.289664, 0.144043,-0.568359, 1.094727, -14.404297, -0.305176, -10.131836, 0.034736, -0.015039,0.910648,-0.411446,-0.056076,-0.050911,-2.291437, -0.234172
3.606450, -2.834009, 131.545919, -0.058105,-0.639160, 0.890137, -16.601562, -4.821777, -14.038086, 0.035448, -0.018544,0.911516,-0.409315,-0.062944,-0.049463,-2.295909, -0.241275
3.990081, -2.706369, 131.993734, 0.104004,-0.618164, 1.085449, -8.789062, 2.380371, -18.798828, 0.035718, -0.022193,0.913049,-0.405676,-0.069640,-0.047235,-2.303725, -0.239597
3.801945, -2.527284, 132.412711, -0.073242,0.263184, 1.151367, 14.099121, -0.122070, -21.362305, 0.033547, -0.021453,0.914574,-0.402454,-0.066356,-0.044109,-2.311038, -0.195677
3.579512, -2.435269, 132.811881, -0.082031,0.045898, 0.980469, 12.634277, 12.512207, -21.911621, 0.031962, -0.020113,0.916016,-0.399360,-0.062474,-0.042503,-2.318005, -0.141075
3.311841, -2.285266, 133.319077, -0.001953,-0.019531, 1.048828, 4.028320, -0.488281, -18.249512, 0.029749, -0.018630,0.917829,-0.395421,-0.057803,-0.039885,-2.326857, -0.162807
3.096297, -2.284570, 133.614797, 0.035645,-0.038574, 1.022461, 1.159668, -0.549316, -13.305664, 0.028955, -0.016981,0.918880,-0.393106,-0.054041,-0.039873,-2.332018, -0.171801
2.859653, -2.337073, 133.811411, 0.082520,0.014648, 0.987793, 4.211426, -1.953125, -8.972168, 0.028539, -0.014951,0.919583,-0.391574,-0.049910,-0.040790,-2.335450, -0.176453
3.413179, -2.456536, 133.937756, 0.483398,-0.646973, 1.459961, -22.460938, 12.268066, -2.441406, 0.031367, -0.019019,0.919923,-0.390380,-0.059571,-0.042875,-2.337655, -0.334030
3.405601, -2.470448, 134.034430, -0.067871,-0.048828, 1.144043, 1.770020, -12.268066, -2.075195, 0.031437, -0.018937,0.920252,-0.389602,-0.059439,-0.043117,-2.339342, -0.266789
2.921875, -2.348793, 134.035414, 0.123047,0.082031, 1.253906, 15.502930, 13.366699, -2.136230, 0.028815, -0.015467,0.920337,-0.389757,-0.050996,-0.040994,-2.339359, -0.240977
2.492797, -2.163801, 134.142224, -0.095215,0.241211, 0.870117, 23.071289, -0.488281, -5.371094, 0.025858, -0.012676,0.920767,-0.389049,-0.043508,-0.037765,-2.341223, -0.194542
1.649611, -2.059229, 134.196224, 0.005859,0.353516, 1.097168, 21.789551, 4.455566, 0.122070, 0.022152, -0.006266,0.921029,-0.388813,-0.028791,-0.035940,-2.342166, -0.160772
1.416476, -2.072946, 134.172468, 0.152344,-0.210449, 0.695312, 5.920410, 4.211426, -0.427246, 0.021472, -0.004341,0.920958,-0.389046,-0.024722,-0.036180,-2.341751, -0.166521
1.688579, -1.958261, 134.248925, 0.084473,-0.343750, 0.920898, -17.395020, -1.098633, -4.638672, 0.021470, -0.006932,0.921215,-0.388400,-0.029471,-0.034178,-2.343086, -0.166305
2.574725, -1.902319, 134.508759, 0.139160,-0.381836, 1.538086, -22.888184, 13.427734, -14.648438, 0.023991, -0.014300,0.922015,-0.386146,-0.044937,-0.033202,-2.347621, -0.174546
3.051710, -1.919875, 134.813741, 0.106934,-0.326660, 1.353027, -11.962891, 16.723633, -19.348145, 0.025691, -0.018147,0.922971,-0.383583,-0.053262,-0.033508,-2.352944, -0.196946
3.188465, -1.859224, 135.216381, 0.144043,-0.412598, 1.234863, -10.375977, 9.033203, -23.437500, 0.025592, -0.019542,0.924293,-0.380323,-0.055649,-0.032450,-2.359971, -0.218390
3.457893, -1.834241, 135.795881, 0.195312,-0.650879, 1.259277, -28.381348, 6.286621, -26.000977, 0.026174, -0.021931,0.926156,-0.375591,-0.060352,-0.032014,-2.370085, -0.246870
3.622352, -1.733383, 136.341012, -0.160156,-0.144531, 1.015625, 2.014160, -15.930176, -25.817871, 0.025786, -0.023714,0.927902,-0.371174,-0.063222,-0.030253,-2.379600, -0.256352
3.626979, -1.553160, 136.896156, -0.092285,0.051270, 1.215820, 12.084961, 10.559082, -30.700684, 0.024223, -0.024455,0.929691,-0.366728,-0.063303,-0.027108,-2.389289, -0.272692
3.561279, -1.529381, 137.706231, -0.197266,-0.176270, 0.870117, 10.742188, 1.342773, -34.362793, 0.023650, -0.024166,0.932275,-0.360167,-0.062156,-0.026693,-2.403427, -0.292074
3.623870, -1.510010, 138.371573, -0.044922,-0.089844, 1.239258, -5.615234, 9.521484, -37.109375, 0.023545, -0.024873,0.934337,-0.354741,-0.063248,-0.026355,-2.415040, -0.311554
3.687653, -1.552579, 139.058977, -0.049805,-0.153320, 1.072266, -1.464844, 3.662109, -38.818359, 0.023938, -0.025405,0.936434,-0.349104,-0.064362,-0.027098,-2.427037, -0.330543
3.780309, -1.471920, 140.027484, -0.102051,-0.044922, 1.263672, -2.868652, 10.498047, -39.428711, 0.023337, -0.026607,0.939331,-0.341183,-0.065979,-0.025690,-2.443941, -0.354005
3.786023, -1.492886, 140.745269, 0.062500,-0.316895, 1.026367, 0.183105, 3.234863, -39.978027, 0.023359, -0.026738,0.941448,-0.335284,-0.066079,-0.026056,-2.456468, -0.364617
3.574959, -1.409320, 141.519334, -0.046387,-0.072754, 0.943848, 6.835938, 0.671387, -40.954590, 0.021884, -0.025397,0.943740,-0.328984,-0.062395,-0.024597,-2.469978, -0.364648
3.438079, -1.202629, 142.596591, -0.089844,0.001465, 1.097168, 5.371094, 4.821777, -42.541504, 0.019554, -0.025049,0.946823,-0.320181,-0.060006,-0.020990,-2.488780, -0.369976
3.364676, -1.044156, 143.399084, -0.045410,0.060547, 1.199219, 8.544922, 8.361816, -41.748047, 0.017865, -0.025012,0.949058,-0.313598,-0.058725,-0.018224,-2.502786, -0.382482
3.173914, -0.978608, 144.473336, -0.033691,-0.101074, 0.964844, 6.469727, 4.211426, -43.151855, 0.016578, -0.023768,0.951997,-0.304733,-0.055395,-0.017080,-2.521535, -0.391993
3.158527, -0.859721, 145.293478, -0.006836,0.045898, 1.138184, -2.258301, 4.821777, -43.090820, 0.015378, -0.024068,0.954156,-0.297943,-0.055127,-0.015005,-2.535850, -0.384095
3.190476, -0.877213, 146.137020, -0.013672,-0.164062, 0.952637, -2.685547, 3.845215, -45.471191, 0.015428, -0.024403,0.956317,-0.290903,-0.055684,-0.015310,-2.550572, -0.377447
3.096517, -0.874436, 146.988799, 0.080566,0.011230, 1.086914, 4.882812, -1.037598, -44.677734, 0.014990, -0.023738,0.958473,-0.283799,-0.054044,-0.015262,-2.565439, -0.371584
2.842640, -0.746552, 148.137992, -0.040039,0.037598, 1.018555, 9.338379, 4.272461, -43.457031, 0.013071, -0.022063,0.961321,-0.274234,-0.049613,-0.013030,-2.585496, -0.329276
2.463217, -0.696567, 148.928778, -0.019531,0.264648, 1.084473, 13.854980, 3.173828, -40.954590, 0.011612, -0.019081,0.963259,-0.267645,-0.042991,-0.012157,-2.599297, -0.260217
1.915929, -0.741313, 149.666834, -0.035156,0.278320, 0.964844, 18.859863, 0.976562, -38.391113, 0.010617, -0.014444,0.965042,-0.261480,-0.033439,-0.012938,-2.612179, -0.197067
1.328015, -0.887142, 150.451432, 0.060547,0.191406, 1.002441, 6.713867, -5.920410, -24.353027, 0.010440, -0.009231,0.966867,-0.254900,-0.023178,-0.015484,-2.625873, -0.192436
1.034208, -0.995604, 150.822516, 0.132324,0.183105, 1.132324, 5.737305, -4.699707, -16.296387, 0.010681, -0.006545,0.967703,-0.251784,-0.018050,-0.017377,-2.632349, -0.167733
0.724463, -1.059766, 151.089973, 0.080078,0.209961, 1.026367, 9.704590, -2.197266, -12.634277, 0.010533, -0.003813,0.968298,-0.249547,-0.012644,-0.018496,-2.637018, -0.145481
0.378301, -1.214224, 151.299386, 0.083008,0.169434, 1.070312, 1.770020, -4.760742, -5.187988, 0.011083, -0.000572,0.968747,-0.247801,-0.006603,-0.021192,-2.640672, -0.131980
0.169572, -1.303797, 151.327841, 0.073242,0.155273, 1.041016, 3.234863, -3.540039, 0.366211, 0.011390, 0.001384,0.968800,-0.247577,-0.002960,-0.022756,-2.641169, -0.111282
-0.033709, -1.413585, 151.290466, 0.067383,0.133789, 1.054688, 3.479004, -0.610352, 3.051758, 0.011877, 0.003343,0.968705,-0.247910,0.000588,-0.024672,-2.640517, -0.097753
-0.234562, -1.440945, 151.237546, 0.037109,0.112793, 0.980957, 3.234863, -0.122070, 2.563477, 0.011672, 0.005106,0.968580,-0.248377,0.004094,-0.025149,-2.639593, -0.066625
-0.524613, -1.385986, 151.226522, 0.025879,0.130371, 1.043945, 0.915527, 1.037598, -0.366211, 0.010578, 0.007439,0.968546,-0.248499,0.009156,-0.024190,-2.639401, -0.063731
-0.697656, -1.374209, 151.254799, 0.025391,0.112305, 1.082031, -1.403809, 0.915527, -1.525879, 0.010105, 0.008874,0.968596,-0.248275,0.012176,-0.023984,-2.639894, -0.043495
-0.858014, -1.347715, 151.279838, 0.019043,0.091309, 1.054199, 0.671387, -0.183105, -0.244141, 0.009536, 0.010170,0.968640,-0.248076,0.014975,-0.023522,-2.640331, -0.043461
-1.051443, -1.394063, 151.278349, 0.049805,0.076660, 1.045410, -1.403809, -1.220703, 0.305176, 0.009509, 0.011905,0.968613,-0.248107,0.018351,-0.024331,-2.640305, -0.039990
-1.221028, -1.442408, 151.276423, 0.043457,0.104980, 1.020020, -0.854492, -0.122070, 0.366211, 0.009550, 0.013443,0.968584,-0.248140,0.021311,-0.025175,-2.640272, -0.033047
-1.290808, -1.465837, 151.269183, 0.029785,0.016602, 1.004395, -0.183105, -0.732422, 0.610352, 0.009596, 0.014085,0.968557,-0.248209,0.022529,-0.025584,-2.640145, -0.000000
-1.389912, -1.537589, 151.268773, 0.042480,0.174805, 1.073242, 2.502441, 0.427246, -0.244141, 0.009988, 0.015077,0.968533,-0.248226,0.024259,-0.026836,-2.640138, -0.000000
-1.386165, -1.615116, 151.272899, 0.024414,0.174316, 1.055664, 0.122070, 1.586914, -0.427246, 0.010652, 0.015213,0.968532,-0.248196,0.024193,-0.028189,-2.640210, -0.000000
-1.562961, -1.615543, 151.277571, 0.048828,0.212402, 1.108398, 0.793457, -0.122070, 0.061035, 0.010273, 0.016708,0.968517,-0.248173,0.027279,-0.028197,-2.640292, -0.000000
-1.753788, -1.663096, 151.281341, 0.022949,0.106934, 1.081543, -1.525879, 2.746582, -0.061035, 0.010263, 0.018423,0.968489,-0.248162,0.030609,-0.029027,-2.640358, -0.000000
-1.656962, -1.683108, 151.274989, 0.029297,0.078613, 1.096680, -2.624512, -1.281738, 0.183105, 0.010641, 0.017649,0.968487,-0.248209,0.028919,-0.029376,-2.640247, -0.000000
-1.851319, -1.757726, 151.280303, 0.056152,0.158203, 1.008301, 3.784180, 0.183105, -0.305176, 0.010851, 0.019452,0.968455,-0.248190,0.032312,-0.030678,-2.640339, -0.000000
-2.135183, -1.743568, 151.297037, 0.029297,0.123535, 1.042969, -0.427246, 0.671387, -0.366211, 0.010120, 0.021819,0.968443,-0.248073,0.037266,-0.030431,-2.640631, -0.000000
-2.150952, -1.738578, 151.293826, 0.036621,-0.001465, 1.017578, -2.136230, -0.610352, 0.488281, 0.010043, 0.021942,0.968434,-0.248100,0.037541,-0.030344,-2.640575, -0.000000
-1.859075, -1.788786, 151.275672, 0.061035,-0.034180, 1.036133, -0.244141, -1.159668, 0.244141, 0.011096, 0.019585,0.968439,-0.248233,0.032447,-0.031220,-2.640259, -0.000000
-1.671499, -1.846771, 151.273158, 0.044434,-0.030273, 1.015625, -0.305176, -0.244141, -0.183105, 0.011992, 0.018126,0.968455,-0.248241,0.029173,-0.032232,-2.640215, -0.000000
-1.506318, -1.864003, 151.269429, 0.044434,-0.038086, 1.044922, -0.915527, -0.061035, 0.061035, 0.012495, 0.016767,0.968469,-0.248256,0.026290,-0.032533,-2.640149, -0.000000
-1.330135, -1.884093, 151.260440, 0.044922,-0.035156, 1.043457, -0.610352, -0.305176, 0.305176, 0.013045, 0.015323,0.968471,-0.248314,0.023215,-0.032884,-2.639993, -0.000000
-1.086873, -1.918728, 151.242381, 0.041992,-0.042480, 1.041016, 0.244141, 0.610352, 0.427246, 0.013863, 0.013344,0.968456,-0.248440,0.018970,-0.033488,-2.639677, -0.000000
-0.916589, -1.944227, 151.227792, 0.041504,-0.042480, 1.041504, 0.305176, 0.000000, 0.610352, 0.014446, 0.011962,0.968439,-0.248543,0.015997,-0.033933,-2.639423, -0.000000
-0.745703, -1.970297, 151.210047, 0.047363,-0.051270, 1.036621, -0.183105, 0.061035, 0.610352, 0.015036, 0.010576,0.968413,-0.248671,0.013015,-0.034388,-2.639113, -0.000000
-0.576980, -2.004873, 151.194953, 0.052734,-0.046875, 1.037598, -0.183105, 0.061035, 0.427246, 0.015693, 0.009228,0.968390,-0.248777,0.010070,-0.034992,-2.638850, -0.000000
-0.340688, -2.026016, 151.183478, 0.042480,-0.050293, 1.048340, 0.183105, 0.122070, -0.061035, 0.016384, 0.007278,0.968379,-0.248841,0.005946,-0.035361,-2.638649, -0.000000
-0.177230, -2.017572, 151.173451, 0.036621,-0.051758, 1.041992, 0.549316, 0.305176, 0.244141, 0.016667, 0.005880,0.968367,-0.248902,0.003093,-0.035213,-2.638474, -0.000000
-0.003560, -2.012644, 151.157004, 0.040527,-0.053223, 1.036621, 0.061035, 0.549316, 0.549316, 0.017002, 0.004404,0.968340,-0.249015,0.000062,-0.035127,-2.638187, -0.000000
0.219471, -2.059965, 151.139860, 0.049316,-0.048828, 1.036133, 0.610352, 0.366211, 0.244141, 0.017886, 0.002625,0.968303,-0.249124,-0.003830,-0.035953,-2.637888, -0.000000
0.380322, -2.108470, 151.133112, 0.049316,-0.054688, 1.036621, 0.061035, 0.183105, -0.183105, 0.018645, 0.001372,0.968284,-0.249153,-0.006638,-0.036800,-2.637770, -0.000000
0.546188, -2.117988, 151.128003, 0.041992,-0.047363, 1.041016, 0.000000, 0.366211, 0.000000, 0.019086, -0.000008,0.968272,-0.249168,-0.009533,-0.036966,-2.637681, -0.000000
0.772270, -2.130035, 151.116802, 0.042969,-0.042969, 1.043457, 0.183105, 0.061035, 0.244141, 0.019680, -0.001890,0.968244,-0.249223,-0.013479,-0.037176,-2.637486, -0.000000
0.936636, -2.145773, 151.104316, 0.039062,-0.041016, 1.040527, 0.671387, 0.366211, 0.305176, 0.020170, -0.003242,0.968211,-0.249298,-0.016347,-0.037451,-2.637268, -0.031426
1.084693, -2.253604, 151.097090, 0.123535,-0.108398, 0.979980, -1.892090, -0.427246, -0.244141, 0.021404, -0.004257,0.968175,-0.249320,-0.018931,-0.039333,-2.637142, -0.031433
1.741648, -2.310967, 151.114356, 0.036621,-0.511230, 1.309082, -18.249512, -1.953125, -1.037598, 0.023316, -0.009686,0.968165,-0.249037,-0.030397,-0.040334,-2.637443, -0.101567
2.203500, -2.496572, 151.113673, -0.138672,-0.894043, 0.253906, -20.629883, -19.897461, 2.136230, 0.025887, -0.013183,0.968091,-0.248909,-0.038458,-0.043573,-2.637431, -0.190865
2.928387, -2.487914, 151.083320, -0.015137,-0.366699, 1.070312, -24.536133, -1.403809, -0.061035, 0.027393, -0.019319,0.967924,-0.248999,-0.051110,-0.043422,-2.636901, -0.191048
3.991660, -2.497409, 151.011767, 0.034668,-0.627930, 1.300781, -18.615723, 16.662598, 2.075195, 0.029800, -0.028259,0.967546,-0.249335,-0.069668,-0.043588,-2.635653, -0.253725
4.446964, -2.497060, 150.965185, 0.122559,-0.591309, 1.170898, -17.761230, 5.676270, 2.075195, 0.030801, -0.032092,0.967325,-0.249608,-0.077614,-0.043582,-2.634840, -0.321411
4.748018, -2.498233, 150.933834, 0.095215,-0.561035, 1.086914, -13.977051, 0.366211, 1.220703, 0.031476, -0.034622,0.967169,-0.249790,-0.082869,-0.043602,-2.634292, -0.378010
5.000957, -2.729683, 150.852869, 0.066895,-0.504883, 1.016113, 3.540039, -7.629395, 2.319336, 0.034005, -0.036224,0.966891,-0.250306,-0.087283,-0.047642,-2.632879, -0.427222
5.075900, -2.763452, 150.777191, 0.106934,-0.564453, 1.006348, 0.793457, 7.019043, 3.540039, 0.034478, -0.036760,0.966698,-0.250908,-0.088591,-0.048231,-2.631558, -0.471592
5.244743, -2.746759, 150.728806, 0.051758,-0.599121, 1.118652, -5.615234, -0.671387, 2.258301, 0.034723, -0.038206,0.966539,-0.251272,-0.091538,-0.047940,-2.630714, -0.506838
5.742304, -2.823291, 150.668728, 0.036133,-0.592285, 1.104004, -16.967773, -5.554199, 1.525879, 0.036481, -0.042214,0.966225,-0.251589,-0.100222,-0.049276,-2.629665, -0.559626
6.013511, -2.868626, 150.613239, 0.108887,-0.455078, 0.979004, -2.624512, 0.366211, 2.563477, 0.037479, -0.044382,0.965996,-0.251948,-0.104956,-0.050067,-2.628697, -0.560590
6.076716, -2.913005, 150.563242, 0.107422,-0.562500, 0.905762, 5.126953, -1.647949, 1.708984, 0.038012, -0.044800,0.965857,-0.252326,-0.106059,-0.050842,-2.627824, -0.591015
6.120606, -3.056428, 150.574444, 0.085938,-0.462891, 1.164551, 0.671387, -7.690430, -2.502441, 0.039312, -0.044854,0.965850,-0.252144,-0.106825,-0.053345,-2.628020, -0.619899
6.291843, -2.958336, 150.587776, 0.018066,-0.419922, 1.140137, -8.605957, 12.145996, -0.244141, 0.038857, -0.046520,0.965821,-0.252024,-0.109813,-0.051633,-2.628253, -0.637959
6.564243, -2.968839, 150.568501, 0.176758,-0.438965, 1.164551, -3.601074, -2.685547, 1.159668, 0.039553, -0.048786,0.965664,-0.252088,-0.114568,-0.051816,-2.627916, -0.653115
6.739716, -3.097082, 150.556822, 0.062500,-0.436035, 0.992676, -0.915527, -11.108398, -0.183105, 0.041024, -0.049975,0.965551,-0.252054,-0.117630,-0.054054,-2.627712, -0.672716
6.866030, -3.140113, 150.600480, 0.060059,-0.384277, 1.060547, 0.671387, -5.187988, -3.601074, 0.041644, -0.050960,0.965587,-0.251616,-0.119835,-0.054805,-2.628474, -0.693777
7.025004, -3.261241, 150.660094, 0.020020,-0.429688, 1.128906, -4.394531, -6.896973, -4.760742, 0.042986, -0.052052,0.965634,-0.250986,-0.122609,-0.056919,-2.629515, -0.709857
7.148618, -3.325401, 150.714954, 0.098633,-0.420410, 1.019043, -0.488281, 5.920410, -2.380371, 0.043771, -0.052972,0.965690,-0.250439,-0.124767,-0.058039,-2.630472, -0.724383
7.335336, -3.097053, 150.759132, -0.041016,-0.351562, 0.933105, -0.793457, 3.662109, 0.183105, 0.042236, -0.055068,0.965721,-0.250133,-0.128026,-0.054054,-2.631243, -0.738075
7.601150, -3.186301, 150.726743, 0.080566,-0.318848, 1.000488, -9.277344, -13.244629, 0.854492, 0.043583, -0.057098,0.965512,-0.250252,-0.132665,-0.055611,-2.630678, -0.753637
7.871383, -3.311888, 150.724298, 0.069824,-0.298340, 0.839355, 1.159668, 0.366211, -1.403809, 0.045232, -0.059096,0.965359,-0.250088,-0.137382,-0.057803,-2.630635, -0.768172
7.749433, -3.203226, 150.767246, 0.050293,-0.217285, 1.238770, 10.681152, -6.347656, -1.892090, 0.044029, -0.058326,0.965525,-0.249843,-0.135253,-0.055907,-2.631385, -0.782626
7.620109, -3.261104, 150.793023, -0.000488,-0.177734, 0.965820, 5.981445, 4.699707, -1.037598, 0.044221, -0.057118,0.965641,-0.249640,-0.132996,-0.056917,-2.631835, -0.795874
7.718110, -3.139900, 150.803132, 0.007324,-0.162598, 1.020996, -0.366211, -6.530762, -0.671387, 0.043409, -0.058215,0.965624,-0.249593,-0.134706,-0.054802,-2.632011, -0.819729
7.963950, -3.232022, 150.818363, 0.071777,-0.214844, 0.950195, -2.075195, 4.089355, -1.342773, 0.044712, -0.060089,0.965523,-0.249311,-0.138997,-0.056409,-2.632277, -0.819339
8.055187, -3.105483, 150.877704, 0.028809,-0.119141, 0.985352, -5.676270, -3.906250, -3.173828, 0.043814, -0.061160,0.965614,-0.248858,-0.140590,-0.054201,-2.633313, -0.842776
8.086326, -3.179877, 150.932851, 0.061035,-0.105957, 1.191406, -0.732422, -2.990723, -3.540039, 0.044478, -0.061280,0.965711,-0.248333,-0.141133,-0.055499,-2.634275, -0.841320
8.056984, -2.974313, 151.011945, -0.011719,-0.116211, 0.997559, 7.629395, 9.826660, -1.831055, 0.042642, -0.061514,0.965913,-0.247811,-0.140621,-0.051912,-2.635656, -0.848945
7.935193, -2.878192, 151.025632, 0.057129,-0.074219, 1.116699, -4.516602, -10.375977, -0.183105, 0.041561, -0.060703,0.966013,-0.247803,-0.138495,-0.050234,-2.635895, -0.856822
8.104331, -3.106588, 151.015469, 0.165527,-0.166504, 0.852539, -11.474609, -0.732422, -0.427246, 0.043856, -0.061625,0.965886,-0.247677,-0.141447,-0.054220,-2.635717, -0.871329
7.988086, -2.715099, 151.045126, 0.009277,-0.177246, 1.231445, 12.817383, 7.995605, 0.244141, 0.040292, -0.061514,0.966036,-0.247724,-0.139418,-0.047387,-2.636235, -0.870514
7.711673, -2.700174, 151.045809, 0.038086,-0.134277, 0.970703, 7.629395, -0.366211, 0.122070, 0.039568, -0.059216,0.966184,-0.247824,-0.134594,-0.047127,-2.636247, -0.877718
7.559263, -2.553842, 151.047339, 0.033203,-0.118652, 0.977051, 3.723145, -6.225586, 0.976562, 0.038005, -0.058252,0.966272,-0.247952,-0.131934,-0.044573,-2.636273, -0.887718
7.603566, -2.626901, 151.032572, 0.105957,-0.100586, 1.172852, -8.483887, 1.708984, 0.488281, 0.038724, -0.058461,0.966214,-0.248017,-0.132707,-0.045848,-2.636016, -0.888132
7.523538, -2.577009, 151.080274, 0.017578,-0.116211, 0.928223, 0.732422, -6.042480, -2.380371, 0.038106, -0.057911,0.966361,-0.247672,-0.131311,-0.044977,-2.636848, -0.892657
7.358013, -2.711386, 151.124438, 0.110840,-0.069336, 1.154297, 2.563477, 0.793457, -1.892090, 0.038859, -0.056236,0.966531,-0.247275,-0.128422,-0.047323,-2.637619, -0.896252
7.285443, -2.633570, 151.161239, -0.059082,-0.099609, 0.957520, 1.831055, 9.094238, -0.488281, 0.038028, -0.055806,0.966651,-0.247035,-0.127155,-0.045964,-2.638261, -0.898806
7.113452, -2.577076, 151.144081, 0.071289,-0.055176, 1.113281, -7.080078, -7.324219, 0.549316, 0.037189, -0.054473,0.966700,-0.247269,-0.124153,-0.044978,-2.637962, -0.901994
7.312533, -2.735057, 151.148220, 0.075195,-0.076172, 0.895508, -11.962891, 4.699707, -0.427246, 0.038949, -0.055809,0.966603,-0.247076,-0.127628,-0.047736,-2.638034, -0.904801
7.100173, -2.471634, 151.156512, 0.045898,-0.041016, 1.287109, 10.131836, 12.634277, 1.525879, 0.036266, -0.054595,0.966738,-0.247228,-0.123921,-0.043138,-2.638179, -0.908724
6.761238, -2.410444, 151.125995, -0.023926,-0.087891, 1.016602, 2.441406, 1.892090, 2.136230, 0.035032, -0.051859,0.966832,-0.247625,-0.118006,-0.042070,-2.637646, -0.913205
6.639505, -2.577003, 151.085793, 0.077148,-0.113770, 0.988281, 4.211426, -4.638672, 1.770020, 0.036192, -0.050456,0.966791,-0.247912,-0.115881,-0.044977,-2.636945, -0.916057
6.525417, -2.501092, 151.060302, 0.053711,-0.091797, 1.030762, -2.380371, 2.990723, 2.319336, 0.035316, -0.049651,0.966790,-0.248203,-0.113890,-0.043652,-2.636500, -0.918487
6.577198, -2.580188, 151.032531, 0.084961,-0.118652, 1.003418, -0.549316, -5.249023, 0.122070, 0.036107, -0.049906,0.966702,-0.248380,-0.114794,-0.045033,-2.636015, -0.922001
6.435726, -2.655431, 151.032736, 0.114746,-0.100586, 1.176270, 6.164551, 8.666992, 0.915527, 0.036434, -0.048548,0.966758,-0.248383,-0.112325,-0.046346,-2.636018, -0.924027
6.223013, -2.409529, 151.022067, -0.033691,-0.108887, 0.955078, 8.178711, 6.469727, 2.624512, 0.033904, -0.047289,0.966840,-0.248664,-0.108612,-0.042054,-2.635832, -0.925580
6.073717, -2.403151, 150.916049, 0.043945,-0.090332, 1.011719, -10.498047, -6.835938, 4.699707, 0.033569, -0.046012,0.966671,-0.249606,-0.106006,-0.041943,-2.633982, -0.929124
6.100570, -2.571012, 150.827488, 0.104492,-0.083984, 0.902344, 2.746582, 5.737305, 4.333496, 0.035078, -0.045843,0.966456,-0.250262,-0.106475,-0.044873,-2.632436, -0.932614
5.917417, -2.447077, 150.782614, -0.037109,-0.095215, 1.279785, 13.793945, 9.704590, 2.685547, 0.033651, -0.044558,0.966439,-0.250756,-0.103278,-0.042710,-2.631653, -0.936084
