time,velocity_x_theoretical,velocity_x_actual,velocity_y,ay,speedx,speedy,steeringangle,z_orientation,z,x,y,w
1.179,0.106151,0.15641,-0.134439,0.149902,0.15641,0,0,0.8725,0.8725,0,0,0.488614
1.18,0.076794,0.150583,-0.129361,0.124512,0.150583,0,0,0.8725,0.8725,0,0,0.488614
1.181,0.059686,0.115385,-0.09669,0.095703,0.115385,0,0,0.8725,0.8725,0,0,0.488614
1.182,0.054242,0.094872,-0.093034,0.099121,0.094872,0,0,0.8725,0.8725,0,0,0.488614
1.183,0.030718,0.088345,-0.071413,0.070801,0.088345,0,0,0.8725,0.8725,0,0,0.488614
1.184,0.021191,0.06014,-0.058811,0.058105,0.06014,0,0,0.8725,0.8725,0,0,0.488614
1.185,0.01847,0,-0.054803,0.060547,0,0,0,0.8725,0.8725,0,0,0.488614
1.186,0.008554,0,-0.037282,0.031738,0,0,0,0.8725,0.8725,0,0,0.488614
1.187,-0.008554,0,0,0.103027,0,0,0,0.8725,0.8725,0,0,0.488614
1.188,-0.014192,0,0,0.045898,0,0,0,0.8725,0.8725,0,0,0.488614
1.189,-0.015359,0,0,0.190918,0,0,0,0.8725,0.8725,0,0,0.488614
1.19,-0.018664,0,0,0.026855,0,0,0,0.8725,0.8725,0,0,0.488614
1.191,-0.022941,0,0,0.072266,0,0,0,0.8725,0.8725,0,0,0.488614
1.192,-0.026441,0,0,-0.019043,0,0,0,0.8725,0.8725,0,0,0.488614
1.193,-0.028968,0,0,0.056152,0,0,0,0.8725,0.8725,0,0,0.488614
1.194,-0.02994,0,0,0.136719,0,0,0,0.8725,0.8725,0,0,0.488614
1.195,-0.030523,0,0,0.072266,0,0,0,0.8725,0.8725,0,0,0.488614
1.196,-0.031301,0,0,-0.004883,0,0,0,0.8725,0.8725,0,0,0.488614
1.197,-0.030912,0,0,-0.03125,0,0,0,0.8725,0.8725,0,0,0.488614
1.198,-0.031107,0,0,-0.049316,0,0,0,0.8725,0.8725,0,0,0.488614
1.199,-0.06824,0,0,-0.05127,0,0,0,0.8725,0.8725,0,0,0.488614
1.2,-0.115678,-0.058508,0,-0.063477,-0.058508,0,0,0.8725,0.8725,0,0,0.488614
1.201,-0.12151,-0.115385,0,-0.070801,-0.115385,0,0,0.8725,0.8725,0,0,0.488614
1.202,-0.111595,-0.122378,0.071577,0.278809,-0.122378,0,0,0.8725,0.8725,0,0,0.488614
1.203,-0.185279,-0.11049,0.075958,-0.02002,-0.11049,0,0,0.8725,0.8725,0,0,0.488614
1.204,-0.185473,-0.198834,0.075997,-0.048828,-0.198834,0,0,0.8725,0.8725,0,0,0.488614
1.205,-0.184501,-0.199068,0.06862,-0.077637,-0.199068,0,0,0.8725,0.8725,0,0,0.488614
1.206,-0.222412,-0.197902,0.123444,-0.04834,-0.197902,0,0,0.8725,0.8725,0,0,0.488614
1.207,-0.195972,-0.243357,0.123543,-0.084961,-0.243357,0,0,0.8725,0.8725,0,0,0.488614
1.208,-0.180224,-0.211655,0.122853,0.045898,-0.211655,0,0,0.8725,0.8725,0,0,0.488614
1.209,-0.165837,-0.192774,0.151133,-0.091309,-0.192774,0,0,0.8725,0.8725,0,0,0.488614
1.21,-0.140563,-0.175524,0.131438,0.400391,-0.175524,0,0,0.8725,0.8725,0,0,0.488614
1.211,-0.146784,-0.145221,0.119665,-0.077637,-0.145221,0,0,0.8725,0.8725,0,0,0.488614
1.212,-0.185279,-0.152681,0.108916,-0.13623,-0.152681,0,0,0.8725,0.8725,0,0,0.488614
1.213,-0.164087,-0.198834,0.094724,-0.094727,-0.198834,0,0,0.8725,0.8725,0,0,0.488614
1.214,-0.141924,-0.173427,0.094731,-0.071289,-0.173427,0,0,0.8725,0.8725,0,0,0.488614
1.215,-0.116844,-0.146853,0.123394,-0.109375,-0.146853,0,0,0.8725,0.8725,0,0,0.488614
1.216,-0.184112,-0.116783,0.107675,-0.094727,-0.116783,0,0,0.8725,0.8725,0,0,0.488614
1.217,-0.16331,-0.197436,0.091226,-0.083496,-0.197436,0,0,0.8725,0.8725,0,0,0.488614
1.218,-0.168753,-0.172494,0.072572,-0.067871,-0.172494,0,0,0.8725,0.8725,0,0,0.488614
1.219,-0.161754,-0.179021,0.122724,-0.092285,-0.179021,0,0,0.8725,0.8725,0,0,0.488614
1.22,-0.14309,-0.170629,0.107239,-0.082031,-0.170629,0,0,0.8725,0.8725,0,0,0.488614
1.221,-0.137258,-0.148252,0.111308,-0.051758,-0.148252,0,0,0.8725,0.8725,0,0,0.488614
1.222,-0.195194,-0.141259,0.106102,-0.086426,-0.141259,0,0,0.8725,0.8725,0,0,0.488614
1.223,-0.177891,-0.210723,0.087877,-0.070312,-0.210723,0,0,0.8725,0.8725,0,0,0.488614
1.224,-0.186057,-0.189977,0.087903,-0.069824,-0.189977,0,0,0.8725,0.8725,0,0,0.488614
1.225,-0.159227,-0.199767,0.118214,0.027344,-0.199767,0,0,0.8725,0.8725,0,0,0.488614
1.226,-0.158838,-0.167599,0.118201,0.148926,-0.167599,0,0,0.8725,0.8725,0,0,0.488614
1.227,-0.155922,-0.167133,0.12432,0.378906,-0.167133,0,0,0.8725,0.8725,0,0,0.488614
1.228,-0.226301,-0.163636,0.104276,0.155273,-0.163636,0,0,0.8725,0.8725,0,0,0.488614
1.229,-0.228245,-0.248019,0.103938,-0.096191,-0.248019,0,0,0.8725,0.8725,0,0,0.488614
1.23,-0.215413,-0.25035,0.101767,-0.054688,-0.25035,0,0,0.8725,0.8725,0,0,0.488614
1.231,-0.211914,-0.234965,0.155765,0.140137,-0.234965,0,0,0.8725,0.8725,0,0,0.488614
1.232,-0.207442,-0.230769,0.155861,-0.022461,-0.230769,0,0,0.8725,0.8725,0,0,0.488614
1.233,-0.199082,-0.225408,0.146116,0.07666,-0.225408,0,0,0.8725,0.8725,0,0,0.488614
1.234,-0.270433,-0.215385,0.143344,0.055176,-0.215385,0,0,0.8725,0.8725,0,0,0.488614
1.235,-0.278015,-0.300932,0.139786,0.09668,-0.300932,0,0,0.8725,0.8725,0,0,0.488614
1.236,-0.264795,-0.310023,0.133561,-0.029297,-0.310023,0,0,0.8725,0.8725,0,0,0.488614
1.237,-0.287542,-0.294172,0.186418,0.459961,-0.294172,0,0,0.8725,0.8725,0,0,0.488614
1.238,-0.309317,-0.321445,0.192041,0.321289,-0.321445,0,0,0.8725,0.8725,0,0,0.488614
1.239,-0.320398,-0.347552,0.182663,0.176758,-0.347552,0,0,0.8725,0.8725,0,0,0.488614
1.24,-0.323315,-0.360839,0.200191,-0.331543,-0.360839,0,0,0.8725,0.8725,0,0,0.488614
1.241,-0.343145,-0.364336,0.216882,0.384277,-0.364336,0,0,0.8725,0.8725,0,0,0.488614
1.242,-0.357532,-0.388112,0.225408,0.48877,-0.388112,0,0,0.8725,0.8725,0,0,0.488614
1.243,-0.360059,-0.405361,0.227261,-0.048828,-0.405361,0,0,0.8725,0.8725,0,0,0.488614
1.244,-0.365114,-0.408392,0.241328,-0.26123,-0.408392,0,0,0.8725,0.8725,0,0,0.488614
1.245,-0.37814,-0.414452,0.251299,-0.185547,-0.414452,0,0,0.8725,0.8725,0,0,0.488614
1.246,-0.387861,-0.43007,0.25295,0.128906,-0.43007,0,0,0.8725,0.8725,0,0,0.488614
1.247,-0.388055,-0.441725,0.256664,-0.092773,-0.441725,0,0,0.8725,0.8725,0,0,0.488614
1.248,-0.390971,-0.441958,0.266369,-0.163086,-0.441958,0,0,0.8725,0.8725,0,0,0.488614
1.249,-0.403803,-0.445455,0.273708,-0.121582,-0.445455,0,0,0.8725,0.8725,0,0,0.488614
1.25,-0.40322,-0.460839,0.273583,0.082031,-0.460839,0,0,0.8725,0.8725,0,0,0.488614
1.251,-0.417801,-0.46014,0.275457,-0.027344,-0.46014,0,0,0.8725,0.8725,0,0,0.488614
1.252,-0.431216,-0.477622,0.284663,0.289062,-0.477622,0,0,0.8725,0.8725,0,0,0.488614
1.253,-0.420134,-0.493706,0.284085,-0.333984,-0.493706,0,0,0.8725,0.8725,0,0,0.488614
1.254,-0.431604,-0.48042,0.294533,-0.322266,-0.48042,0,0,0.8725,0.8725,0,0,0.488614
1.255,-0.447547,-0.494172,0.304172,0.078613,-0.494172,0,0,0.8725,0.8725,0,0,0.488614
1.256,-0.440548,-0.513287,0.295656,0.112305,-0.513287,0,0,0.8725,0.8725,0,0,0.488614
1.257,-0.44813,-0.504895,0.303636,-0.134277,-0.504895,0,0,0.8725,0.8725,0,0,0.488614
1.258,-0.461933,-0.513986,0.315081,-0.003418,-0.513986,0,0,0.8725,0.8725,0,0,0.488614
1.259,-0.437631,-0.530536,0.309705,0.025391,-0.530536,0,0,0.8725,0.8725,0,0,0.488614
1.26,-0.446769,-0.501399,0.31536,-0.054199,-0.501399,0,0,0.8725,0.8725,0,0,0.488614
1.261,-0.457462,-0.512354,0.325675,-0.026855,-0.512354,0,0,0.8725,0.8725,0,0,0.488614
1.262,-0.45824,-0.525175,0.307945,-0.066406,-0.525175,0,0,0.8725,0.8725,0,0,0.488614
1.263,-0.454546,-0.526107,0.314891,-0.04541,-0.526107,0,0,0.8725,0.8725,0,0,0.488614
1.264,-0.457267,-0.521678,0.323352,-0.101074,-0.521678,0,0.232666,0.873923,0.873923,0,0,0.486064
1.265,-0.441325,-0.524942,0.323258,-0.04834,-0.524942,0,0.234122,0.874768,0.874768,0,0,0.484542
1.266,-0.449491,-0.505828,0.322243,-0.048828,-0.505828,0,0.715719,0.879054,0.879054,0,0,0.476722
1.267,-0.445797,-0.515618,0.322085,-0.100098,-0.515618,0,0.729572,0.881766,0.881766,0,0,0.471686
1.268,-0.445214,-0.511189,0.316279,-0.066895,-0.511189,0,0.723305,0.88596,0.88596,0,0,0.463762
1.269,-0.446575,-0.51049,0.315623,-0.088867,-0.51049,0,0.722316,0.889212,0.889212,0,0,0.457495
1.27,-0.42655,-0.512121,0.312237,-0.05957,-0.512121,0,0.724625,0.892493,0.892493,0,0,0.451061
1.271,-0.433354,-0.488112,0.311419,-0.11377,-0.488112,0,0.690653,0.895596,0.895596,0,0,0.444868
1.272,-0.429077,-0.49627,0.312861,-0.114746,-0.49627,0,0.702197,0.898776,0.898776,0,0,0.438409
1.273,-0.429271,-0.491142,0.29943,-0.133301,-0.491142,0,0.69494,0.90173,0.90173,0,0,0.432299
1.274,-0.424994,-0.491375,0.306595,-0.097168,-0.491375,0,0.69527,0.904708,0.904708,0,0,0.426033
1.275,-0.420523,-0.486247,0.307406,-0.124512,-0.486247,0,0.688014,0.907607,0.907607,0,0,0.419821
1.276,-0.416634,-0.480886,0.311435,-0.096191,-0.480886,0,0.680428,0.910464,0.910464,0,0,0.413587
1.277,-0.412163,-0.476224,0.312726,-0.092285,-0.476224,0,0.673832,0.913304,0.913304,0,0,0.407278
1.278,-0.407497,-0.470862,0.314816,-0.005371,-0.470862,0,0.666246,0.915453,0.915453,0,0,0.402425
1.279,-0.403803,-0.465268,0.315354,-0.020508,-0.465268,0,0.65833,0.917883,0.917883,0,0,0.39685
1.28,-0.443658,-0.460839,0.311143,0.025879,-0.460839,0,0.652063,0.92113,0.92113,0,0,0.389256
1.281,-0.43141,-0.508625,0.313918,0.010254,-0.508625,0,0.719677,0.923361,0.923361,0,0,0.383932
1.282,-0.417606,-0.493939,0.314785,0.030762,-0.493939,0,0.698898,0.925835,0.925835,0,0,0.377928
1.283,-0.452601,-0.477389,0.340658,-0.188477,-0.477389,0,0.675481,0.92909,0.92909,0,0,0.369853
1.284,-0.417995,-0.519347,0.34396,0.045898,-0.519347,0,0.734849,0.931817,0.931817,0,0,0.362927
1.285,-0.481181,-0.477855,0.337339,-0.098145,-0.477855,0,0.67614,0.934174,0.934174,0,0,0.356818
1.286,-0.472237,-0.553613,0.370834,0.17334,-0.553613,0,0.783333,0.936895,0.936895,0,0,0.34961
1.287,-0.543977,-0.54289,0.344677,0.006836,-0.54289,0,0.768161,0.939642,0.939642,0,0,0.34216
1.288,-0.540478,-0.628904,0.404517,0.392578,-0.628904,0,0.889867,0.942543,0.942543,0,0,0.334086
1.289,-0.520064,-0.624709,0.400937,-0.029297,-0.624709,0,0.88393,0.945471,0.945471,0,0,0.325706
1.29,-0.637297,-0.600233,0.46952,0.246094,-0.600233,0,0.849298,0.948199,0.948199,0,0,0.317676
1.291,-0.75453,-0.740793,0.474247,0.268555,-0.740793,0,1.048183,0.950653,0.950653,0,0,0.310256
1.292,-0.820437,-0.881352,0.569452,-0.02832,-0.881352,0,1.247067,0.954576,0.954576,0,0,0.297966
1.293,-0.883817,-0.960373,0.6864,0.40332,-0.960373,0,1.358877,0.959379,0.959379,0,0,0.282121
1.294,-0.913563,-1.036364,0.700274,0.583984,-1.036364,0,1.4664,0.963435,0.963435,0,0,0.267944
1.295,-0.971304,-1.072028,0.775261,0.37793,-1.072028,0,1.516863,0.967371,0.967371,0,0,0.253364
1.296,-1.030407,-1.141259,0.851916,-0.007324,-1.141259,0,1.614821,0.971364,0.971364,0,0,0.237597
1.297,-1.067152,-1.212121,0.903411,0.175781,-1.212121,0,1.715088,0.975367,0.975367,0,0,0.220589
1.298,-1.088149,-1.256177,0.979476,0.402832,-1.256177,0,1.777425,0.97903,0.97903,0,0,0.203719
1.299,-1.101952,-1.281352,1.058448,0.282227,-1.281352,0,1.813046,0.982606,0.982606,0,0,0.185704
1.3,-1.107979,-1.297902,1.117514,0.146484,-1.297902,0,1.836463,0.985808,0.985808,0,0,0.167879
1.301,-1.160666,-1.305128,1.154385,0.087891,-1.305128,0,1.846688,0.988749,0.988749,0,0,0.149585
1.302,-1.172331,-1.368298,1.18292,0.137207,-1.368298,0,1.93607,0.991493,0.991493,0,0,0.130158
1.303,-1.176997,-1.382284,1.207821,-0.109863,-1.382284,0,1.95586,0.993807,0.993807,0,0,0.111122
1.304,-1.189051,-1.387879,1.279427,0.340332,-1.387879,0,1.963776,0.995799,0.995799,0,0,0.091567
1.305,-1.203243,-1.402331,1.304159,0.39502,-1.402331,0,1.984225,0.997456,0.997456,0,0,0.071284
1.306,-1.201493,-1.419347,1.322242,0.344238,-1.419347,0,2.008302,0.99866,0.99866,0,0,0.051745
1.307,-1.232406,-1.417249,1.344986,-0.195801,-1.417249,0,2.005334,0.9995,0.9995,0,0,0.031623
1.308,-1.243487,-1.454312,1.370729,-0.13916,-1.454312,0,2.057776,0.999942,0.999942,0,0,0.010756
1.309,-1.245043,-1.467599,1.378057,-0.144531,-1.467599,0,2.076576,0.999953,0.999953,0,0,-0.0097
1.31,-1.248348,-1.469464,1.426169,-0.030273,-1.469464,0,2.079214,0.999503,0.999503,0,0,-0.031527
1.311,-1.257291,-1.473427,1.446835,0.195801,-1.473427,0,2.084821,0.99865,0.99865,0,0,-0.051953
1.312,-1.178941,-1.484149,1.455114,0.000488,-1.484149,0,2.099993,0.99771,0.99771,0,0,-0.067639
1.313,-1.066957,-1.39021,1.476594,0.09668,-1.39021,0,0.108208,0.99762,0.99762,0,0,-0.068956
1.314,-1.011549,-1.255944,1.480188,-0.060547,-1.255944,0,0.097757,0.997552,0.997552,0,0,-0.06993
1.315,-0.940003,-1.18951,1.388731,-0.066406,-1.18951,0,0.092586,0.997501,0.997501,0,0,-0.070649
1.316,-0.871958,-1.10373,1.189442,-0.580078,-1.10373,0,0,0.997501,0.997501,0,0,-0.070649
1.317,-0.780971,-1.022145,1.189263,-1.262207,-1.022145,0,0,0.997501,0.997501,0,0,-0.070649
1.318,-0.65635,-0.913054,1.102665,-1.626953,-0.913054,0,0,0.997501,0.997501,0,0,-0.070649
1.319,-0.545144,-0.763636,1.019058,-1.591309,-0.763636,0,0,0.997501,0.997501,0,0,-0.070649
1.32,-0.450657,-0.630303,0.907867,-1.949707,-0.630303,0,0,0.997501,0.997501,0,0,-0.070649
1.321,-0.376973,-0.517016,0.758373,-1.276367,-0.517016,0,0,0.997501,0.997501,0,0,-0.070649
1.322,-0.310094,-0.428671,0.626129,0.197266,-0.428671,0,0,0.997501,0.997501,0,0,-0.070649
1.323,-0.251964,-0.348485,0.513909,-0.171875,-0.348485,0,0,0.997501,0.997501,0,0,-0.070649
1.324,-0.215413,-0.278788,0.346393,0.083008,-0.278788,0,0,0.997501,0.997501,0,0,-0.070649
1.325,-0.167393,-0.234965,0.346336,0.210449,-0.234965,0,0,0.997501,0.997501,0,0,-0.070649
1.326,-0.146201,-0.177389,0.277029,0.081055,-0.177389,0,0,0.997501,0.997501,0,0,-0.070649
1.327,-0.130453,-0.151981,0.233481,0.055664,-0.151981,0,0,0.997501,0.997501,0,0,-0.070649
1.328,-0.106151,-0.1331,0.176265,0.066895,-0.1331,0,0,0.997501,0.997501,0,0,-0.070649
1.329,-0.088654,-0.103963,0.151003,0.041504,-0.103963,0,0,0.997501,0.997501,0,0,-0.070649
1.33,-0.07835,-0.082984,0.132232,0.094727,-0.082984,0,0,0.997501,0.997501,0,0,-0.070649
1.331,-0.075628,-0.070629,0.103279,0.021973,-0.070629,0,0,0.997501,0.997501,0,0,-0.070649
1.332,-0.070962,-0.067366,0.082435,0.240234,-0.067366,0,0,0.997501,0.997501,0,0,-0.070649
1.333,-0.065713,-0.061772,0.06692,-0.006348,-0.061772,0,0,0.997501,0.997501,0,0,-0.070649
1.334,-0.06163,-0.055478,0.061363,-0.039062,-0.055478,0,0,0.997501,0.997501,0,0,-0.070649
1.335,-0.059103,-0.050583,0.061361,0.008301,-0.050583,0,0,0.997501,0.997501,0,0,-0.070649
1.336,-0.055603,0,0.055108,0.051758,0,0,0,0.997501,0.997501,0,0,-0.070649
1.337,-0.04841,0,0.050244,0.074707,0,0,0,0.997501,0.997501,0,0,-0.070649
1.338,-0.041411,0,0,-0.058105,0,0,0,0.997501,0.997501,0,0,-0.070649
1.339,-0.035384,0,0,-0.057617,0,0,0,0.997501,0.997501,0,0,-0.070649
1.34,-0.030135,0,0,-0.068359,0,0,0,0.997501,0.997501,0,0,-0.070649
1.341,-0.025663,0,0,-0.071777,0,0,0,0.997501,0.997501,0,0,-0.070649
1.342,-0.021775,0,0,-0.064453,0,0,0,0.997501,0.997501,0,0,-0.070649
1.343,-0.018664,0,0,-0.063477,0,0,0,0.997501,0.997501,0,0,-0.070649
1.344,-0.016137,0,0,-0.043457,0,0,0,0.997501,0.997501,0,0,-0.070649
1.345,-0.013804,0,0,-0.051758,0,0,0,0.997501,0.997501,0,0,-0.070649
1.346,-0.011859,0,0,-0.042969,0,0,0,0.997501,0.997501,0,0,-0.070649
1.347,-0.01011,0,0,-0.035156,0,0,0,0.997501,0.997501,0,0,-0.070649
1.348,-0.008554,0,0,-0.032227,0,0,0,0.997501,0.997501,0,0,-0.070649
1.349,-0.007388,0,0,-0.072266,0,0,0,0.997501,0.997501,0,0,-0.070649
1.35,-0.006221,0,0,-0.039551,0,0,0,0.997501,0.997501,0,0,-0.070649
1.351,-0.005249,0,0,-0.031738,0,0,0,0.997501,0.997501,0,0,-0.070649
1.352,-0.004472,0,0,-0.048828,0,0,0,0.997501,0.997501,0,0,-0.070649
1.353,-0.001166,0,0,-0.05127,0,0,0,0.997501,0.997501,0,0,-0.070649
1.354,0.098958,0,0,-0.04541,0,0,0,0.997501,0.997501,0,0,-0.070649
1.355,0.145618,0.141958,0,-0.03418,0.141958,0,0.184482,0.997372,0.997372,0,0,-0.072447
1.356,0.148534,0.197902,-0.140714,-0.063965,0.197902,0,0.257184,0.997133,0.997133,0,0,-0.075669
1.357,0.134342,0.201399,-0.140705,-0.110352,0.201399,0,0.261728,0.996915,0.996915,0,0,-0.078483
1.358,0.220079,0.184382,-0.196135,-0.462402,0.184382,0,0.239614,0.996738,0.996738,0,0,-0.0807
1.359,0.219302,0.287179,-0.199527,-0.180664,0.287179,0,0.373204,0.996433,0.996433,0,0,-0.084393
1.36,0.229217,0.286247,-0.182569,-0.003906,0.286247,0,0.371993,0.996176,0.996176,0,0,-0.087373
1.361,0.244187,0.298135,-0.284258,0.057617,0.298135,0,0.387442,0.995845,0.995845,0,0,-0.091063
1.362,0.26499,0.316084,-0.294988,-0.595215,0.316084,0,0.410767,0.995466,0.995466,0,0,-0.095122
1.363,0.297068,0.341026,-0.294713,-0.664062,0.341026,0,0.44318,0.994896,0.994896,0,0,-0.100907
1.364,0.342951,0.379487,-0.312169,-0.421387,0.379487,0,0.493163,0.994421,0.994421,0,0,-0.105487
1.365,0.387278,0.434499,-0.336442,-0.246582,0.434499,0,0.564654,0.993964,0.993964,0,0,-0.109708
1.366,0.411774,0.487646,-0.427904,-0.152832,0.487646,0,0.633721,0.993038,0.993038,0,0,-0.117798
1.367,0.405164,0.517016,-0.427232,-0.305664,0.517016,0,0.671889,0.992427,0.992427,0,0,-0.122839
1.368,0.433743,0.509091,-0.47867,-0.572266,0.509091,0,0.66159,0.991401,0.991401,0,0,-0.130862
1.369,0.478264,0.543357,-0.506016,-0.67334,0.543357,0,0.70612,0.990463,0.990463,0,0,-0.137778
1.37,0.522008,0.596737,-0.497022,-0.080078,0.596737,0,0.77549,0.98956,0.98956,0,0,-0.14412
1.371,0.523758,0.649184,-0.580761,0.243164,0.649184,0,0.843648,0.988,0.988,0,0,-0.154454
1.372,0.516953,0.651282,-0.578315,0.142578,0.651282,0,0.846374,0.98671,0.98671,0,0,-0.162492
1.373,0.571973,0.643124,-0.627011,-0.332031,0.643124,0,0.835772,0.985361,0.985361,0,0,-0.17048
1.374,0.57975,0.709091,-0.626684,-0.225098,0.709091,0,0.9215,0.9837,0.9837,0,0,-0.179817
1.375,0.575667,0.718415,-0.616076,0.273438,0.718415,0,0.933617,0.982028,0.982028,0,0,-0.188736
1.376,0.597442,0.71352,-0.67466,0.022461,0.71352,0,0.927256,0.980615,0.980615,0,0,-0.195946
1.377,0.627771,0.739627,-0.679825,-0.536133,0.739627,0,0.961183,0.978215,0.978215,0,0,-0.207593
1.378,0.577417,0.775991,-0.671199,0.160645,0.775991,0,1.00844,0.976123,0.976123,0,0,-0.217218
1.379,0.517342,0.715618,-0.689873,0.195312,0.715618,0,0.929982,0.974074,0.974074,0,0,-0.226231
1.38,0.532118,0.64359,-0.718758,-0.099609,0.64359,0,0.836378,0.972149,0.972149,0,0,-0.234364
1.381,0.572168,0.661305,-0.65807,-0.096191,0.661305,0,0.8594,0.97,0.97,0,0,-0.243105
1.382,0.514037,0.709324,-0.585919,0.195312,0.709324,0,0.624745,0.968527,0.968527,0,0,-0.24891
1.383,0.419745,0.639627,-0.597649,-0.004395,0.639627,0,0,0.968527,0.968527,0,0,-0.24891
1.384,0.394277,0.526573,-0.636097,-0.043945,0.526573,0,0,0.968527,0.968527,0,0,-0.24891
1.385,0.326814,0.496037,-0.567361,0.241211,0.496037,0,0,0.968527,0.968527,0,0,-0.24891
1.386,0.298818,0.415152,-0.463753,0.245605,0.415152,0,0,0.968527,0.968527,0,0,-0.24891
1.387,0.251186,0.381585,-0.43368,0.25293,0.381585,0,0,0.968527,0.968527,0,0,-0.24891
1.388,0.224745,0.324476,-0.359994,0.20752,0.324476,0,0,0.968527,0.968527,0,0,-0.24891
1.389,0.18003,0.292774,-0.329684,0.187012,0.292774,0,0,0.968527,0.968527,0,0,-0.24891
1.39,0.161171,0.239161,-0.279633,0.172852,0.239161,0,0,0.968527,0.968527,0,0,-0.24891
1.391,0.115678,0.21655,-0.251987,0.163086,0.21655,0,0,0.968527,0.968527,0,0,-0.24891
1.392,0.108096,0.162005,-0.205875,0.161621,0.162005,0,0,0.968527,0.968527,0,0,-0.24891
1.393,0.072712,0.152914,-0.139511,0.126953,0.152914,0,0,0.968527,0.968527,0,0,-0.24891
1.394,0.059297,0.11049,-0.139562,0.117676,0.11049,0,0,0.968527,0.968527,0,0,-0.24891
1.395,0.049771,0.094406,-0.131686,0.09668,0.094406,0,0,0.968527,0.968527,0,0,-0.24891
1.396,0.025274,0.082984,-0.095119,0.072266,0.082984,0,0,0.968527,0.968527,0,0,-0.24891
1.397,0.017497,0.053613,-0.081266,0.067871,0.053613,0,0,0.968527,0.968527,0,0,-0.24891
1.398,0.013804,0,-0.046149,0.061523,0,0,0,0.968527,0.968527,0,0,-0.24891
1.399,0.008554,0,-0.046152,0.096191,0,0,0,0.968527,0.968527,0,0,-0.24891
1.4,0.002333,0,0,0.071777,0,0,0,0.968527,0.968527,0,0,-0.24891
1.401,-0.005444,0,0,0.168945,0,0,0,0.968527,0.968527,0,0,-0.24891
1.402,-0.01983,0,0,0.025879,0,0,0,0.968527,0.968527,0,0,-0.24891
1.403,-0.125982,0,0,0.151367,0,0,0,0.968527,0.968527,0,0,-0.24891
1.404,-0.190723,-0.127739,0,0.019043,-0.127739,0,0.180744,0.968208,0.968208,0,0,-0.250148
1.405,-0.315149,-0.205361,0.110026,-0.061523,-0.205361,0,0.290575,0.967474,0.967474,0,0,-0.252969
1.406,-0.392916,-0.354545,0.177025,0.267578,-0.354545,0,0.501663,0.965858,0.965858,0,0,-0.259071
1.407,-0.47146,-0.447786,0.177047,-0.002441,-0.447786,0,0.633593,0.964218,0.964218,0,0,-0.26511
1.408,-0.575278,-0.541958,0.305572,0.202148,-0.541958,0,0.766842,0.962173,0.962173,0,0,-0.272439
1.409,-0.679485,-0.666434,0.385339,0.52002,-0.666434,0,0.942969,0.95953,0.95953,0,0,-0.281605
1.41,-0.773583,-0.791375,0.464861,0.479492,-0.791375,0,1.119755,0.956329,0.956329,0,0,-0.292291
1.411,-0.833074,-0.904196,0.569206,0.485352,-0.904196,0,1.27939,0.952513,0.952513,0,0,-0.304497
1.412,-0.873902,-0.975524,0.671793,0.439453,-0.975524,0,1.380316,0.949264,0.949264,0,0,-0.314479
1.413,-0.918034,-1.024476,0.817687,0.369141,-1.024476,0,1.449579,0.944404,0.944404,0,0,-0.328788
1.414,-0.973249,-1.077389,0.806826,0.459473,-1.077389,0,1.524449,0.939506,0.939506,0,0,-0.342532
1.415,-1.012521,-1.14359,0.877348,0.333008,-1.14359,0,1.618119,0.932276,0.932276,0,0,-0.361749
1.416,-1.042461,-1.190676,0.85608,0.432129,-1.190676,0,1.684744,0.926226,0.926226,0,0,-0.37697
1.417,-1.073567,-1.226573,0.889888,0.427246,-1.226573,0,1.735537,0.919427,0.919427,0,0,-0.393261
1.418,-1.096703,-1.263869,0.905708,0.382812,-1.263869,0,1.788309,0.912211,0.912211,0,0,-0.40972
1.419,-1.034101,-1.291608,0.902591,0.403809,-1.291608,0,1.827558,0.904759,0.904759,0,0,-0.425923
1.42,-0.933782,-1.21655,0.90486,0.360352,-1.21655,0,1.721355,0.897305,0.897305,0,0,-0.441412
1.421,-0.954973,-1.09627,0.897506,0.260254,-1.09627,0,1.551165,0.890107,0.890107,0,0,-0.455752
1.422,-0.988413,-1.121678,0.810692,0.067383,-1.121678,0,1.587116,0.882961,0.882961,0,0,-0.469446
1.423,-0.988802,-1.161772,0.708452,-0.23291,-1.161772,0,1.643846,0.874906,0.874906,0,0,-0.484292
1.424,-0.888872,-1.162238,0.703578,-0.096191,-1.162238,0,0,0.874906,0.874906,0,0,-0.484292
1.425,-0.849405,-1.042424,0.699649,-0.083984,-1.042424,0,0,0.874906,0.874906,0,0,-0.484292
1.426,-0.804301,-0.995105,0.678777,-0.051758,-0.995105,0,0,0.874906,0.874906,0,0,-0.484292
1.427,-0.765029,-0.941026,0.591336,-0.403809,-0.941026,0,0,0.874906,0.874906,0,0,-0.484292
1.428,-0.725173,-0.893939,0.548958,-0.474609,-0.893939,0,0,0.874906,0.874906,0,0,-0.484292
1.429,-0.685318,-0.846154,0.499816,-0.388672,-0.846154,0,0,0.874906,0.874906,0,0,-0.484292
1.43,-0.62291,-0.798368,0.461963,-0.486816,-0.798368,0,0,0.874906,0.874906,0,0,-0.484292
1.431,-0.523563,-0.723543,0.426028,-0.444824,-0.723543,0,0,0.874906,0.874906,0,0,-0.484292
